"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
4,6850,13.46,1.1,Hassane FOFANA,28 APR 1992,ITA,1h2,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2023,1166
5,6850,13.46,-0.6,Antonio ALKANA,12 APR 1990,RSA,2,"Stade Raymond Petit, Tomblaine (FRA)",18 JUN 2023,1169
6,7207,13.47,1.3,Thomas HILL,17 OCT 1949,USA,1sf1,"Olympiastadion, München (GER)",04 SEP 1972,1164
7,7207,13.47,1.8,Frank SIEBECK,17 AUG 1949,GDR,1,Stockholm (SWE),01 JUL 1975,1164
8,7207,13.47,0.0,Renaldo NEHEMIAH,24 MAR 1959,USA,1,Kingston (JAM),12 MAY 1978,1164
9,7207,13.47,1.8,Viktor MYASNIKOV,03 SEP 1948,URS,2,"Berkeley, CA (USA)",07 JUL 1978,1164
10,7207,13.47,1.1,Greg FOSTER,04 AUG 1958,USA,1,"Tempe, AZ (USA)",20 MAY 1979,1164
11,7207,13.47,1.3,Thomas MUNKELT,03 AUG 1952,GDR,1,Torino (ITA),05 AUG 1979,1164
12,7207,13.47,1.7,Rodney MILBURN,18 MAR 1950,USA,2,London (GBR),08 AUG 1980,1164
13,7207,13.47,0.0,Anthony CAMPBELL,14 JUN 1960,USA,3,Koblenz (GER),26 AUG 1981,1164
14,7207,13.47,1.9,Holger POHLAND,05 APR 1963,GDR,2,Karl Marx Stadt (GDR),10 JUL 1982,1164
15,7207,13.47,1.0,Thomas MUNKELT,03 AUG 1952,GDR,1sf2,"Olympic Stadium, Athina (GRE)",10 SEP 1982,1164
16,7207,13.47,-0.4,Willie GAULT,05 SEP 1960,USA,1,"Colorado Springs, CO (USA)",02 JUL 1983,1166
17,7207,13.47,1.8,Arto BRYGGARE,26 MAY 1958,FIN,1,Helsinki (FIN),06 JUL 1983,1164
18,7207,13.47,1.0,Mark MCKOY,10 DEC 1961,CAN,1,"Houston, TX (USA)",26 MAY 1984,1164
19,7207,13.47,1.6,John JOHNSON,20 JAN 1960,USA,1h4,"Eugene, OR (USA)",31 MAY 1984,1164
20,7207,13.47,-1.1,Roger KINGDOM,26 AUG 1962,USA,1h1,"Indianapolis, IN (USA)",14 JUN 1985,1170
21,7207,13.47,0.1,Stéphane CARISTAN,31 MAY 1964,FRA,3,Lausanne (SUI),10 JUL 1985,1164
22,7207,13.47,1.1,Mark MCKOY,10 DEC 1961,CAN,4,Köln (GER),25 AUG 1985,1164
23,7207,13.47,0.0,Anthony CAMPBELL,14 JUN 1960,USA,1,Tokyo (JPN),21 SEP 1985,1164
24,7207,13.47,2.0,Anthony CAMPBELL,14 JUN 1960,USA,3,"Westwood, CA (USA)",17 MAY 1986,1164
25,7207,13.47,0.0,Sansiski DANIELS,31 MAY 1963,USA,2,"Indianapolis, IN (USA)",07 JUN 1986,1164
26,7207,13.47,0.9,Liviu GIURGIAN,26 JUL 1962,ROU,1,Bucureşti (ROU),14 JUN 1986,1164
27,7207,13.47,1.0,Igor PEREVEDENTSEV,04 JAN 1964,URS,2f2,Moskva (URS),06 JUL 1986,1164
28,7207,13.47,0.2,Mark MCKOY,10 DEC 1961,CAN,1,Helsinki (FIN),07 JUL 1986,1164
29,7207,13.47,0.4,Stéphane CARISTAN,31 MAY 1964,FRA,1sf,Antony (FRA),10 JUL 1986,1164
30,7207,13.47,0.0,Roger KINGDOM,26 AUG 1962,USA,2f1,Budapest (HUN),11 AUG 1986,1164
31,7207,13.47,-0.5,Colin JACKSON,18 FEB 1967,GBR,2,"Letzigrund, Zürich (SUI)",13 AUG 1986,1167
32,7207,13.47,-0.5,Colin JACKSON,18 FEB 1967,GBR,1,Oslo (NOR),05 AUG 1987,1167
33,7207,13.47,0.1,Cletus CLARK,20 JAN 1962,USA,2f2,"Modesto, CA (USA)",07 MAY 1988,1164
34,7207,13.47,1.5,Anthony CAMPBELL,14 JUN 1960,USA,1,Granada (ESP),28 MAY 1988,1164
35,7207,13.47,1.4,Colin JACKSON,18 FEB 1967,GBR,1,Gateshead (GBR),16 JUL 1988,1164
36,7207,13.47,1.2,Stéphane CARISTAN,31 MAY 1964,FRA,1h1,Tours (FRA),13 AUG 1988,1164
37,7207,13.47,1.0,Anthony CAMPBELL,14 JUN 1960,USA,1qf2,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1164
38,7207,13.47,0.0,Anthony CAMPBELL,14 JUN 1960,USA,2sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988,1164
39,7207,13.47,1.0,Arthur BLAKE,19 AUG 1966,USA,2,Villeneuve d'Ascq (FRA),25 JUN 1989,1164
40,7207,13.47,0.0,Anthony DEES,06 AUG 1963,USA,1,"Tempe, AZ (USA)",07 APR 1990,1164
41,7207,13.47,,Anthony CAMPBELL,14 JUN 1960,USA,2,"Westwood, CA (USA)",20 MAY 1990,1164
42,7207,13.47,,Anthony JARRETT,13 AUG 1968,GBR,1,Nicosia (CYP),30 MAY 1990,1164
43,7207,13.47,,Renaldo NEHEMIAH,24 MAR 1959,USA,2,Chania (GRE),02 JUN 1990,1164
44,7207,13.47,,Igor KAZANOV,24 SEP 1963,URS,3,Chania (GRE),02 JUN 1990,1164
45,7207,13.47,1.8,Roger KINGDOM,26 AUG 1962,USA,1h2,"Norwalk, CA (USA)",14 JUN 1990,1164
46,7207,13.47,1.9,Stéphane CARISTAN,31 MAY 1964,FRA,4,Villeneuve d'Ascq (FRA),29 JUN 1990,1164
47,7207,13.47,-0.8,Arthur BLAKE,19 AUG 1966,USA,3,Berlin (GER),04 JUL 1990,1168
48,7207,13.47,0.0,Roger KINGDOM,26 AUG 1962,USA,1,"Seattle, WA (USA)",25 JUL 1990,1164
49,7207,13.47,-0.3,Roger KINGDOM,26 AUG 1962,USA,2,Grosseto (ITA),13 AUG 1990,1165
50,7207,13.47,-0.1,Anthony DEES,06 AUG 1963,USA,2f1,Zürich (SUI),15 AUG 1990,1164
51,7207,13.47,-0.8,Igor KAZANOV,24 SEP 1963,URS,5,"Olympiastadion, Berlin (GER)",17 AUG 1990,1168
52,7207,13.47,1.9,Jack PIERCE,23 SEP 1962,USA,6f1,Rieti (ITA),09 SEP 1990,1164
53,7207,13.47,0.6,Igor KAZANOV,24 SEP 1963,URS,2,Bensheim (GER),18 MAY 1991,1164
54,7207,13.47,-0.1,Renaldo NEHEMIAH,24 MAR 1959,USA,1,San José (USA),25 MAY 1991,1164
55,7207,13.47,1.8,Dietmar KOSZEWSKI,26 JUL 1967,GER,1,Duisburg (GER),12 JUN 1991,1164
56,7207,13.47,1.8,Vladimir SHISHKIN,16 JUN 1964,URS,2,Duisburg (GER),12 JUN 1991,1164
57,7207,13.47,0.1,Renaldo NEHEMIAH,24 MAR 1959,USA,1sf1,"New York, NY (USA)",13 JUN 1991,1164
58,7207,13.47,1.8,Piotr WÓJCIK,07 FEB 1965,POL,4h4,"National Stadium, Tokyo (JPN)",27 AUG 1991,1164
59,7207,13.47,0.8,Anthony DEES,06 AUG 1963,USA,1,Berlin (GER),10 SEP 1991,1164
60,7207,13.47,2.0,Vadim KURACH,28 MAR 1970,RUS,3,Moskva (RUS),24 JUN 1992,1164
61,7207,13.47,0.8,Igor KAZANOV,24 SEP 1963,LAT,1,Noisy-le-Grand (FRA),04 JUL 1992,1164
62,7207,13.47,-3.9,Anthony JARRETT,13 AUG 1968,GBR,3,Cwmbran (GBR),12 JUL 1992,1187
63,7207,13.47,0.9,Emilio VALLE,21 APR 1967,CUB,2h1,"Estadio Olímpico, Barcelona (ESP)",02 AUG 1992,1164
64,7207,13.47,-0.2,Jack PIERCE,23 SEP 1962,USA,1h3,"Estadio Olímpico, Barcelona (ESP)",02 AUG 1992,1165
65,7207,13.47,-0.5,Greg FOSTER,04 AUG 1958,USA,7f1,Zürich (SUI),19 AUG 1992,1167
66,7207,13.47,-0.1,Tong LI,06 MAY 1967,CHN,3f2,"New York, NY (USA)",22 MAY 1993,1164
67,7207,13.47,1.6,Allen JOHNSON,01 MAR 1971,USA,2,"New Orleans, LA (USA)",05 JUN 1993,1164
68,7207,13.47,1.5,Glenn TERRY,10 FEB 1971,USA,4,"Eugene, OR (USA)",18 JUN 1993,1164
69,7207,13.47,1.5,Allen JOHNSON,01 MAR 1971,USA,5,"Eugene, OR (USA)",18 JUN 1993,1164
70,7207,13.47,1.3,Allen JOHNSON,01 MAR 1971,USA,7,"Indianapolis, IN (USA)",25 JUN 1993,1164
71,7207,13.47,-0.5,Hubert GROSSARD,28 MAR 1968,BEL,1,Bruxelles (BEL),25 JUL 1993,1167
72,7207,13.47,0.0,Emilio VALLE,21 APR 1967,CUB,5,Köln (GER),01 AUG 1993,1164
73,7207,13.47,0.4,Mark CREAR,02 OCT 1968,USA,2h4,"Gottlieb-Daimler Stadion, Stuttgart (GER)",19 AUG 1993,1164
74,7207,13.47,-0.1,Jack PIERCE,23 SEP 1962,USA,7,London (GBR),10 SEP 1993,1164
75,7207,13.47,0.5,Robert READING,09 JUN 1967,USA,1sf1,"Knoxville, TN (USA)",16 JUN 1994,1164
76,7207,13.47,-0.8,Allen JOHNSON,01 MAR 1971,USA,1sf2,"Knoxville, TN (USA)",16 JUN 1994,1168
77,7207,13.47,-0.6,Robert READING,09 JUN 1967,USA,3,"Crystal Palace, London (GBR)",15 JUL 1994,1167
78,7207,13.47,-0.3,Greg FOSTER,04 AUG 1958,USA,6,"Bislett Stadion, Oslo (NOR)",22 JUL 1994,1165
79,7207,13.47,-0.3,Brian AMOS,26 DEC 1971,USA,4h3,"Bislett Stadion, Oslo (NOR)",22 JUL 1994,1165
80,7207,13.47,0.1,Claude EDORH,27 FEB 1972,GER,3sf2,"Olympiastadion, Helsinki (FIN)",12 AUG 1994,1164
81,7207,13.47,-1.6,Florian SCHWARTHOFF,07 MAY 1968,GER,4,"Crystal Palace, London (GBR)",11 SEP 1994,1173
82,7207,13.47,0.1,Kyle VANDER-KUYP,30 MAY 1971,AUS,1,Sydney (AUS),21 MAR 1995,1164
83,7207,13.47,1.0,Terry REESE,20 JUN 1967,USA,2,"Philadelphia, PA (USA)",29 APR 1995,1164
84,7207,13.47,0.0,Dan O'BRIEN,18 JUL 1966,USA,2,San José (USA),27 MAY 1995,1164
85,7207,13.47,1.7,Antti HAAPAKOSKI,06 FEB 1971,FIN,1,Paris-St-Denis (FRA),01 JUN 1995,1164
86,7207,13.47,-0.8,Mike FENNER,24 APR 1971,GER,4,Bremen (GER),02 JUL 1995,1168
87,7207,13.47,1.5,Dan PHILIBERT,06 AUG 1970,FRA,6f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 1995,1164
88,7207,13.47,1.1,Sven GÖHLER,25 FEB 1974,GER,4f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 1995,1164
89,7207,13.47,-1.0,Igor KOVÁČ,12 MAY 1969,SVK,5,Nice (FRA),12 JUL 1995,1170
90,7207,13.47,0.0,Kyle VANDER-KUYP,30 MAY 1971,AUS,2h2,"Ullevi Stadium, Göteborg (SWE)",11 AUG 1995,1164
91,7207,13.47,0.2,Emilio VALLE,21 APR 1967,CUB,4qf3,"Ullevi Stadium, Göteborg (SWE)",11 AUG 1995,1164
92,7207,13.47,0.2,Derek KNIGHT,11 OCT 1967,USA,4,Gateshead (GBR),21 AUG 1995,1164
93,7207,13.47,,Sven GÖHLER,25 FEB 1974,GER,1h,Leverkusen (GER),23 AUG 1995,1164
94,7207,13.47,-0.6,Robert READING,09 JUN 1967,USA,2,"Walnut, CA (USA)",20 APR 1996,1167
95,7207,13.47,1.8,Dmytro KOLESNICHENKO,28 FEB 1972,UKR,1,Kyiv (UKR),18 MAY 1996,1164
96,7207,13.47,0.6,Yevgeniy PECHONKIN,09 OCT 1973,RUS,2,Tallinn (EST),09 JUN 1996,1164
97,7207,13.47,0.3,Guntis PEDERS,15 AUG 1973,LAT,h,Tallinn (EST),09 JUN 1996,1164
98,7207,13.47,0.5,Claude EDORH,27 FEB 1972,GER,2,Köln (GER),23 JUN 1996,1164
99,7207,13.47,1.1,Emilio VALLE,21 APR 1967,CUB,3f1,Stockholm (SWE),08 JUL 1996,1164
0,7207,13.47,0.7,Kyle VANDER-KUYP,30 MAY 1971,AUS,1,"Durham, NC (USA)",13 JUL 1996,1164
1,7207,13.47,0.2,Erik BATTE,10 DEC 1974,CUB,2h2,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996,1164
2,7207,13.47,0.2,Anthony JARRETT,13 AUG 1968,GBR,1h6,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996,1164
3,7207,13.47,0.3,Frank BUSEMANN,26 FEB 1975,GER,1ce4,"Olympic Stadium, Atlanta, GA (USA)",01 AUG 1996,1164
4,7207,13.47,-0.8,Mark CREAR,02 OCT 1968,USA,5,Monaco (MON),10 AUG 1996,1168
5,7207,13.47,1.9,Colin JACKSON,18 FEB 1967,GBR,3,Ostrava (CZE),28 MAY 1997,1164
6,7207,13.47,-1.2,Anthony JARRETT,13 AUG 1968,GBR,3,Sheffield (GBR),29 JUN 1997,1171
7,7207,13.47,1.1,Levente CSILLAG,22 MAR 1973,HUN,1,Tata (HUN),22 JUL 1997,1164
8,7207,13.47,0.0,Steve BROWN,06 JAN 1969,USA,2,Gladbeck (GER),23 JUL 1997,1164
9,7207,13.47,1.4,Roger KINGDOM,26 AUG 1962,USA,3,Doha (QAT),07 MAY 1998,1164
10,7207,13.47,1.4,Erik BATTE,10 DEC 1974,CUB,1,La Habana (CUB),15 MAY 1998,1164
11,7207,13.47,0.0,Mike FENNER,24 APR 1971,GER,h,Jena (GER),24 MAY 1998,1164
12,7207,13.47,0.0,Florian SCHWARTHOFF,07 MAY 1968,GER,3,Milano (ITA),05 JUN 1998,1164
13,7207,13.47,0.3,Anier GARCÍA,09 MAR 1976,CUB,1,Torino (ITA),24 JUN 1998,1164
14,7207,13.47,-1.1,Reggie TORIAN,22 APR 1975,USA,3,Bellinzona (SUI),01 JUL 1998,1170
15,7207,13.47,0.1,Duane ROSS,05 DEC 1972,USA,3,Nice (FRA),16 JUL 1998,1164
16,7207,13.47,1.9,Sébastien THIBAULT,25 JUL 1970,FRA,2,Montauban (FRA),05 AUG 1998,1164
17,7207,13.47,0.6,Jack PIERCE,23 SEP 1962,USA,6,"Stade Louis II, Monaco (MON)",08 AUG 1998,1164
18,7207,13.47,-1.8,Vincent CLARICO,08 JAN 1966,FRA,h,La Chaux-de-Fonds (SUI),16 AUG 1998,1174
19,7207,13.47,0.0,Falk BALZER,14 DEC 1973,GER,1h2,"Népstadion, Budapest (HUN)",21 AUG 1998,1164
20,7207,13.47,-2.0,Artur KOHUTEK,01 MAY 1971,POL,4sf2,"Népstadion, Budapest (HUN)",22 AUG 1998,1176
21,7207,13.47,-0.1,Anthony JARRETT,13 AUG 1968,GBR,1,Kuala Lumpur (MAS),20 SEP 1998,1164
22,7207,13.47,0.0,Terrence TRAMMELL,23 NOV 1978,USA,1,"Philadelphia, PA (USA)",24 APR 1999,1164
23,7207,13.47,-1.6,Falk BALZER,14 DEC 1973,GER,h,Chemnitz (GER),02 JUN 1999,1173
24,7207,13.47,-3.1,Falk BALZER,14 DEC 1973,GER,1,Jena (GER),05 JUN 1999,1182
25,7207,13.47,1.1,Peter COGHLAN,27 MAR 1975,IRL,2,Lahti (FIN),06 JUN 1999,1164
26,7207,13.47,-1.6,Anier GARCÍA,09 MAR 1976,CUB,1,Padova (ITA),26 JUN 1999,1173
27,7207,13.47,1.1,Dominique ARNOLD,14 SEP 1973,USA,1,"Flagstaff, AZ (USA)",17 JUL 1999,1164
28,7207,13.47,1.0,Tomasz ŚCIGACZEWSKI,18 NOV 1978,POL,1sf1,"Ullevi Stadium, Göteborg (SWE)",01 AUG 1999,1164
29,7207,13.47,0.1,Dan PHILIBERT,06 AUG 1970,FRA,3qf4,"La Cartuja, Sevilla (ESP)",23 AUG 1999,1164
30,7207,13.47,0.0,Jonathan N'SENGA,21 APR 1973,BEL,4sf2,"La Cartuja, Sevilla (ESP)",24 AUG 1999,1164
31,7207,13.47,1.4,Staņislavs OLIJARS,22 MAR 1979,LAT,1,Rieti (ITA),05 SEP 1999,1164
32,7207,13.47,-0.1,Falk BALZER,14 DEC 1973,GER,h,Leverkusen (GER),05 SEP 1999,1164
33,7207,13.47,0.0,Dominique ARNOLD,14 SEP 1973,USA,1,Königs Wusterhausen (GER),05 SEP 1999,1164
34,7207,13.47,1.2,Terry REESE,20 JUN 1967,USA,1,"Durham, NC (USA)",08 APR 2000,1164
35,7207,13.47,1.1,Ron BRAMLETT,22 OCT 1979,USA,3,"Atlanta, GA (USA)",20 MAY 2000,1164
36,7207,13.47,0.8,Shaun BOWNES,24 OCT 1970,RSA,h,Jena (GER),03 JUN 2000,1164
37,7207,13.47,1.5,Márcio Simao DE SOUZA,24 JAN 1975,BRA,4,Chania (GRE),14 JUN 2000,1164
38,7207,13.47,0.7,Florian SCHWARTHOFF,07 MAY 1968,GER,4,"Stadio Olimpico, Roma (ITA)",30 JUN 2000,1164
39,7207,13.47,-1.0,Falk BALZER,14 DEC 1973,GER,2,Dortmund (GER),08 JUL 2000,1170
40,7207,13.47,0.7,Shaun BOWNES,24 OCT 1970,RSA,6,Linz (AUT),08 AUG 2000,1164
41,7207,13.47,-0.1,Elmar LICHTENEGGER,25 MAY 1974,AUT,2f2,Zürich (SUI),11 AUG 2000,1164
42,7207,13.47,-0.4,Falk BALZER,14 DEC 1973,GER,4,"Olympiastadion, Berlin (GER)",01 SEP 2000,1166
43,7207,13.47,0.0,Arend WATKINS,23 OCT 1979,USA,1,"Berkeley, CA (USA)",17 MAR 2001,1164
44,7207,13.47,-0.1,Chris PHILLIPS,24 JUL 1972,USA,1,Ostrava (CZE),31 MAY 2001,1164
45,7207,13.47,1.4,Jeff YORK,03 SEP 1971,USA,h,"Eugene, OR (USA)",23 JUN 2001,1164
46,7207,13.47,1.1,Dudley DORIVAL,01 SEP 1975,HAI,2,Rethymno (GRE),01 JUL 2001,1164
47,7207,13.47,1.1,Dominique ARNOLD,14 SEP 1973,USA,3,Rethymno (GRE),01 JUL 2001,1164
48,7207,13.47,0.9,Robert KRONBERG,15 AUG 1976,SWE,4,Oslo (NOR),13 JUL 2001,1164
49,7207,13.47,0.1,Derek KNIGHT,11 OCT 1967,USA,2,Malles Venosta (ITA),14 JUL 2001,1164
50,7207,13.47,-0.7,Dominique ARNOLD,14 SEP 1973,USA,4,"Stade Louis II, Monaco (MON)",20 JUL 2001,1168
51,7207,13.47,0.0,Dawane WALLACE,30 DEC 1976,USA,1h2,Leverkusen (GER),26 AUG 2001,1164
52,7207,13.47,1.0,Ron BRAMLETT,22 OCT 1979,USA,1,"Tempe, AZ (USA)",13 APR 2002,1164
53,7207,13.47,1.5,Matheus Facho INOCENCIO,17 MAY 1981,BRA,1,Ibirapuita (BRA),23 APR 2002,1164
54,7207,13.47,-0.8,Yoel HERNÁNDEZ,12 DEC 1977,CUB,2,Rivas (ESP),11 JUN 2002,1168
55,7207,13.47,0.0,Colin JACKSON,18 FEB 1967,GBR,1,Velenje (SLO),14 JUN 2002,1164
56,7207,13.47,0.0,Staņislavs OLIJARS,22 MAR 1979,LAT,5,Paris (FRA),05 JUL 2002,1164
57,7207,13.47,0.0,Andrea GIACONI,11 APR 1974,ITA,6,Paris (FRA),05 JUL 2002,1164
58,7207,13.47,1.0,Zhivko VIDENOV,23 MAY 1977,BUL,7,Zagreb (CRO),08 JUL 2002,1164
59,7207,13.47,0.0,Ron BRAMLETT,22 OCT 1979,USA,2,Ciudad de México (MEX),03 MAY 2003,1164
60,7207,13.47,0.4,Greg RICHARDSON,27 DEC 1976,USA,2,Düdelingen (LUX),24 MAY 2003,1164
61,7207,13.47,0.0,Dudley DORIVAL,01 SEP 1975,HAI,1f2,Paris (FRA),04 JUL 2003,1164
62,7207,13.47,1.0,Masato NAITO,31 JUL 1980,JPN,1,Nagoya (JPN),20 JUL 2003,1164
63,7207,13.47,1.8,Chris PINNOCK,26 MAR 1979,JAM,2,"Austin, TX (USA)",03 APR 2004,1164
64,7207,13.47,-2.1,Dawane WALLACE,30 DEC 1976,USA,1,"Des Moines, IA (USA)",24 APR 2004,1176
65,7207,13.47,1.9,Andrew TURNER,19 SEP 1980,GBR,1,Szombathely (HUN),30 MAY 2004,1164
66,7207,13.47,-0.7,Matheus Facho INOCENCIO,17 MAY 1981,BRA,2,Cochabamba (BOL),30 MAY 2004,1168
67,7207,13.47,1.9,Aubrey HERRING,19 SEP 1978,USA,6,"Palo Alto, CA (USA)",31 MAY 2004,1164
68,7207,13.47,2.0,Karl JENNINGS,14 MAY 1979,CAN,2,"Atlanta, GA (USA)",05 JUN 2004,1164
69,7207,13.47,-0.5,Maurice WIGNALL,17 APR 1976,JAM,4,Ostrava (CZE),08 JUN 2004,1167
70,7207,13.47,1.7,Antwon HICKS,12 MAR 1983,USA,1h3,"Austin, TX (USA)",10 JUN 2004,1164
71,7207,13.47,1.7,Joel BROWN,31 JAN 1980,USA,2h3,"Austin, TX (USA)",10 JUN 2004,1164
72,7207,13.47,1.2,Aries MERRITT,24 JUL 1985,USA,4,"Austin, TX (USA)",11 JUN 2004,1164
73,7207,13.47,0.2,Márcio Simao DE SOUZA,24 JAN 1975,BRA,1,Cuxhaven (GER),26 JUN 2004,1164
74,7207,13.47,1.3,Arend WATKINS,23 OCT 1979,USA,2,Padova (ITA),04 JUL 2004,1164
75,7207,13.47,0.9,Matheus Facho INOCENCIO,17 MAY 1981,BRA,1,Pergine Valsugana (ITA),23 JUL 2004,1164
76,7207,13.47,0.0,Anier GARCÍA,09 MAR 1976,CUB,,L'Hospitalet (ESP),24 JUL 2004,1164
77,7207,13.47,2.0,Robert KRONBERG,15 AUG 1976,SWE,1,Karlstad (SWE),07 AUG 2004,1164
78,7207,13.47,1.5,Felipe VIVANCOS,16 JUN 1980,ESP,6h1,"Olympic Stadium, Athina (GRE)",24 AUG 2004,1164
79,7207,13.47,1.8,Todd MATTHEWS-JOUDA,20 JUN 1979,SUD,4h2,"Olympic Stadium, Athina (GRE)",24 AUG 2004,1164
80,7207,13.47,1.3,Robert KRONBERG,15 AUG 1976,SWE,3h3,"Olympic Stadium, Athina (GRE)",24 AUG 2004,1164
81,7207,13.47,0.8,Chris PINNOCK,26 MAR 1979,JAM,4qf3,"Olympic Stadium, Athina (GRE)",25 AUG 2004,1164
82,7207,13.47,0.0,Richard PHILLIPS,26 JAN 1983,JAM,13sf2,"Olympic Stadium, Athina (GRE)",26 AUG 2004,1164
83,7207,13.47,1.4,Redelén MELO DOS SANTOS,24 APR 1976,BRA,2,São Paulo (BRA),05 MAR 2005,1164
84,7207,13.47,1.1,Arend WATKINS,23 OCT 1979,USA,2,"Lawrence, KS (USA)",23 APR 2005,1164
85,7207,13.47,-0.4,Joel BROWN,31 JAN 1980,USA,2,Fortaleza (BRA),18 MAY 2005,1166
86,7207,13.47,0.0,Dayron ROBLES,19 NOV 1986,CUB,2,La Habana (CUB),19 MAY 2005,1164
87,7207,13.47,0.1,Ron BRAMLETT,22 OCT 1979,USA,3,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1164
88,7207,13.47,0.0,Maurice WIGNALL,17 APR 1976,JAM,2,Zagreb (CRO),11 JUL 2005,1164
89,7207,13.47,-0.8,Arend WATKINS,23 OCT 1979,USA,3,Madrid (ESP),16 JUL 2005,1168
90,7207,13.47,-0.2,Joel BROWN,31 JAN 1980,USA,6,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1165
91,7207,13.47,-0.2,Maurice WIGNALL,17 APR 1976,JAM,7,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1165
92,7207,13.47,0.3,Matheus Facho INOCENCIO,17 MAY 1981,BRA,3,Linz (AUT),23 AUG 2005,1164
93,7207,13.47,0.0,Matheus Facho INOCENCIO,17 MAY 1981,BRA,7,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1164
94,7207,13.47,-0.1,Ron BRAMLETT,22 OCT 1979,USA,4,Shanghai (CHN),17 SEP 2005,1164
95,7207,13.47,-1.2,Allen JOHNSON,01 MAR 1971,USA,2,Baie Mahault (FRA),01 MAY 2006,1171
96,7207,13.47,-0.3,Aries MERRITT,24 JUL 1985,USA,4sf2,"Indianapolis, IN (USA)",25 JUN 2006,1165
97,7207,13.47,-1.5,Andrew TURNER,19 SEP 1980,GBR,2,"Estadio Ciudad de Málaga, Málaga (ESP)",29 JUN 2006,1173
98,7207,13.47,0.0,Dongpeng SHI,06 JAN 1982,CHN,3f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1164
99,7207,13.47,0.1,Igor PEREMOTA,14 JAN 1981,RUS,1,Tula (RUS),16 JUL 2006,1164
0,7207,13.47,-0.5,Joel BROWN,31 JAN 1980,USA,2,Heusden-Zolder (BEL),22 JUL 2006,1167
1,7207,13.47,-0.4,Allen JOHNSON,01 MAR 1971,USA,2,"Eugene, OR (USA)",08 AUG 2006,1166
2,7207,13.47,2.0,Serhiy DEMIDYUK,05 JUN 1982,UKR,2h5,"Ullevi Stadium, Göteborg (SWE)",11 AUG 2006,1164
3,7207,13.47,-0.5,Andrew TURNER,19 SEP 1980,GBR,5,Doha (QAT),11 MAY 2007,1167
4,7207,13.47,0.4,Dongpeng SHI,06 JAN 1982,CHN,1,Zhaoqing (CHN),19 MAY 2007,1164
5,7207,13.47,-2.0,Igor PEREMOTA,14 JAN 1981,RUS,1,Sochi (RUS),26 MAY 2007,1176
6,7207,13.47,0.8,Andrew TURNER,19 SEP 1980,GBR,3,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1164
7,7207,13.47,-1.7,Shamar SANDS,30 APR 1985,BAH,2,"Atlanta, GA (USA)",02 JUN 2007,1174
8,7207,13.47,0.9,Gregory SEDOC,16 OCT 1981,NED,1,Leiden (NED),09 JUN 2007,1164
9,7207,13.47,0.1,Thomas BLASCHEK,05 APR 1981,GER,1h1,Cuxhaven (GER),14 JUL 2007,1164
10,7207,13.47,-0.8,Ron BRAMLETT,22 OCT 1979,USA,3,"Crystal Palace, London (GBR)",03 AUG 2007,1168
11,7207,13.47,0.0,Thomas BLASCHEK,05 APR 1981,GER,2,"Wattenscheid, Bochum (GER)",12 AUG 2007,1164
12,7207,13.47,-0.6,Maurice WIGNALL,17 APR 1976,JAM,3h2,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,1167
13,7207,13.47,0.8,Jason RICHARDSON,04 APR 1986,USA,1,Costal Carolina (USA),20 MAR 2008,1164
14,7207,13.47,,Tyron AKINS,06 JAN 1986,USA,2f1,"Auburn, AL (USA)",05 APR 2008,1164
15,7207,13.47,0.6,Dongpeng SHI,06 JAN 1982,CHN,5,"Icahn Stadium, New York, NY (USA)",31 MAY 2008,1164
16,7207,13.47,1.8,Kevin CRADDOCK,25 JUN 1987,USA,1,"Northridge, CA (USA)",31 MAY 2008,1164
17,7207,13.47,0.9,Jeff PORTER,27 NOV 1985,USA,4,Ostrava (CZE),12 JUN 2008,1164
18,7207,13.47,0.9,David PAYNE,24 JUL 1982,USA,3,"Stadion Juliska, Praha (CZE)",16 JUN 2008,1164
19,7207,13.47,0.2,Artur NOGA,02 MAY 1988,POL,1,Szczecin (POL),06 JUL 2008,1164
20,7207,13.47,0.1,Jackson QUIÑÓNEZ,12 JUN 1980,ESP,3qf4,"National Stadium, Beijing (CHN)",19 AUG 2008,1164
21,7207,13.47,0.2,Wenjun XIE,11 JUL 1990,CHN,2,Shanghai (CHN),20 SEP 2008,1164
22,7207,13.47,0.4,Gregory SEDOC,16 OCT 1981,NED,1,Sofia (BUL),11 JUN 2009,1164
