"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
20,11680,10.21,0.4,Adam GEMILI,06 OCT 1993,GBR,8,"International Stadium, Gateshead (GBR)",13 JUL 2021,1135
21,11680,10.21,0.1,Eugene AMO-DADZIE,22 JUN 1992,GBR,1sf3,"Bedford Athletic Stadium, Bedford (GBR)",17 JUL 2021,1135
22,11680,10.21,0.2,Chun-Han YANG,01 JAN 1997,TPE,5h1,"National Stadium, Tokyo (JPN)",31 JUL 2021,1135
23,11680,10.21,0.0,Jason ROGERS,31 AUG 1991,SKN,3h4,"National Stadium, Tokyo (JPN)",31 JUL 2021,1135
24,11680,10.21,-0.2,Jeremiah AZU,15 MAY 2001,GBR,1f1,"Lee Valley Athletics Centre, London (GBR)",04 AUG 2021,1136
25,11680,10.21,-1.7,Julian WAGNER,18 MAR 1998,GER,1h7,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 AUG 2021,1145
26,11680,10.21,0.0,Reece PRESCOD,29 FEB 1996,GBR,5f1,"Lantos Mihály Sportközpont, Budapest (HUN)",24 AUG 2021,1135
27,11680,10.21,0.7,Julian FORTE,07 JAN 1993,JAM,5,"Stade Charléty, Paris (FRA)",28 AUG 2021,1135
28,11680,10.21,-0.7,Tommy RAMDHAN,28 NOV 1996,GBR,1f18,"Dagenham Arena, London (GBR)",30 AUG 2021,1139
29,11680,10.21,1.1,Hillary Wanderson POLANCO RIJO,25 NOV 1997,ITA,1f2,"Centro Sportivo della Guardia di Finanza, Castelporziano (ITA)",21 SEP 2021,1135
30,11680,10.21,-0.5,Ryuichiro SAKAI,14 MAR 1998,JPN,2f1,"Yanmar Stadium Nagai, Osaka (JPN)",25 SEP 2021,1138
31,11680,10.21,1.7,Bradley Botshelo NKOANA,29 JAN 2005,RSA,1f5,"Ruimsig Stadium, Roodepoort, Johannesburg (RSA)",19 FEB 2022,1135
32,11680,10.21,1.6,Elliott CUMMINGS,,USA,1h3,"Mike A. Myers Stadium, Austin, TX (USA)",25 MAR 2022,1135
33,11680,10.21,1.9,Amir WILLIS,09 SEP 2000,USA,2f1,"Florida State University - Mike Long Track, Tallahassee, FL (USA)",25 MAR 2022,1135
34,11680,10.21,0.6,Antonio WATSON,11 SEP 2001,JAM,3,"National Stadium, Kingston (JAM)",26 MAR 2022,1135
35,11680,10.21,-0.4,Illas GARCIA,,USA,1f5,"Drake Stadium, Los Angeles, CA (USA)",26 MAR 2022,1137
36,11680,10.21,2.0,Yuki KOIKE,13 MAY 1995,JPN,1h3,"Cobb Track and Angell Field, Palo Alto, CA (USA)",01 APR 2022,1135
37,11680,10.21,1.2,Isiah YOUNG,05 JAN 1990,USA,7h2,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,1135
38,11680,10.21,0.0,Grant HOLLOWAY,19 NOV 1997,USA,1f2,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,1135
39,11680,10.21,2.0,Kadrian GOLDSON,08 NOV 1997,JAM,2h5,"National Stadium, Kingston (JAM)",23 APR 2022,1135
40,11680,10.21,1.9,Jacolby SHELTON,,USA,3f6,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",23 APR 2022,1135
41,11680,10.21,-0.4,Kishane THOMPSON,17 JUL 2001,JAM,2f1,"National Stadium, Kingston (JAM)",07 MAY 2022,1137
42,11680,10.21,0.0,Oshane BAILEY,08 SEP 1989,JAM,1f2,"National Stadium, Kingston (JAM)",07 MAY 2022,1135
43,11680,10.21,-0.3,Ryuichiro SAKAI,14 MAR 1998,JPN,2h1,"National Stadium, Tokyo (JPN)",08 MAY 2022,1136
44,11680,10.21,-0.2,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,5,"Estadio Francisco Montaner, Ponce (PUR)",12 MAY 2022,1136
45,11680,10.21,0.6,JP VAUGHT,06 APR 2000,USA,1,"Benedetti-Wehrli Stadium - Jay & Dot Buikema Track, Naperville, IL (USA)",13 MAY 2022,1135
46,11680,10.21,1.3,Eseosa Fostine DESALU,19 FEB 1994,ITA,4h2,"Centro Sportivo Fontanassa, Savona (ITA)",18 MAY 2022,1135
47,11680,10.21,1.0,Ojie EDOBURUN,02 JUN 1996,GBR,3,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",18 MAY 2022,1135
48,11680,10.21,0.2,Eric HARRISON JR.,18 FEB 1999,TTO,5h2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",27 MAY 2022,1135
49,11680,10.21,-0.2,Andre DE GRASSE,10 NOV 1994,CAN,9,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1136
50,11680,10.21,0.6,Méba Mickaël ZEZE,19 MAY 1994,FRA,5,"Stade des Grands Pêchers, Montreuil (FRA)",02 JUN 2022,1135
51,11680,10.21,0.3,Raymond EKEVWO,23 MAR 1999,NGR,2h2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,1135
52,11680,10.21,1.1,Henricho BRUINTJIES,16 JUL 1993,RSA,2sf2,"Cote d'Or National Sports Complex, St Pierre (MRI)",08 JUN 2022,1135
53,11680,10.21,1.2,Udodi Chudi ONWUZURIKE,29 JAN 2003,NGR,6sf2,"Hayward Field, Eugene, OR (USA)",08 JUN 2022,1135
54,11680,10.21,0.0,Malachi MURRAY,18 MAR 2000,CAN,2,"Alumni Stadium, Guelph (CAN)",08 JUN 2022,1135
55,11680,10.21,0.4,Akihiro HIGASHIDA,13 DEC 1995,JPN,1h4,"Yanmar Stadium Nagai, Osaka (JPN)",09 JUN 2022,1135
56,11680,10.21,0.7,Shakur WILLIAMS,29 OCT 2001,JAM,5h2,"National Stadium, Kingston (JAM)",23 JUN 2022,1135
57,11680,10.21,1.2,Laurenz COLBERT,25 JUN 2003,USA,1,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1135
58,11680,10.21,0.2,Terrence JONES,08 NOV 2002,BAH,1f2,"T. Robinson Stadium, Nassau (BAH)",24 JUN 2022,1135
59,11680,10.21,0.1,Kevin KRANZ,20 JUN 1998,GER,4,"Olympiastadion, Berlin (GER)",25 JUN 2022,1135
60,11680,10.21,0.4,Markus FUCHS,14 NOV 1995,AUT,1h1,"Sportzentrum Niederösterreich, St. Pölten (AUT)",25 JUN 2022,1135
61,11680,10.21,0.1,Kukyoung KIM,19 APR 1991,KOR,2f1,"Athletic Stadium, Tottori (JPN)",26 JUN 2022,1135
62,11680,10.21,-0.5,Yupun ABEYKOON,31 DEC 1994,SRI,4,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1138
63,11680,10.21,0.2,Julian WAGNER,18 MAR 1998,GER,5h4,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1135
64,11680,10.21,0.2,Shainer RENGIFO MONTOYA,08 APR 2002,CUB,6h4,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1135
65,11680,10.21,0.1,Andre DE GRASSE,10 NOV 1994,CAN,5sf2,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1135
66,11680,10.21,1.2,Eugene AMO-DADZIE,22 JUN 1992,GBR,2sr1,"Stratford Community Track, London (GBR)",17 JUL 2022,1135
67,11680,10.21,1.6,Kosuke KAWATA,22 MAR 2003,JPN,1,"Municipal Mizuho Stadium, Nagoya (JPN)",17 JUL 2022,1135
68,11680,10.21,2.0,Akira HARADA,14 DEC 2000,JPN,1sr1,"Fukuoka University Stadium, Fukuoka (JPN)",31 JUL 2022,1135
69,11680,10.21,-0.7,Akani SIMBINE,21 SEP 1993,RSA,8,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1139
70,11680,10.21,0.5,Bruno DEDE,07 OCT 1999,JPN,1,"Lemon Gas Stadium, Hiratsuka (JPN)",06 AUG 2022,1135
71,11680,10.21,1.1,Taymir BURNET,01 OCT 1992,NED,1f1,"VITA Atletiek, Ninove (BEL)",10 AUG 2022,1135
72,11680,10.21,1.8,Oliver BROMBY,30 MAR 1998,GBR,4sr1,"Stratford Community Track, London (GBR)",14 AUG 2022,1135
73,11680,10.21,0.2,Méba Mickaël ZEZE,19 MAY 1994,FRA,3sf3,"Olympiastadion, München (GER)",16 AUG 2022,1135
74,11680,10.21,0.2,Julian WAGNER,18 MAR 1998,GER,4sf3,"Olympiastadion, München (GER)",16 AUG 2022,1135
75,11680,10.21,0.0,Ryuichiro SAKAI,14 MAR 1998,JPN,1,"Prefectural Stadium, Fukui (JPN)",20 AUG 2022,1135
76,11680,10.21,1.6,Taymir BURNET,01 OCT 1992,NED,3f1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",24 AUG 2022,1135
77,11680,10.21,-0.1,Emmanuel MATADI,15 APR 1991,LBR,3,"Lantos Mihály Sportközpont, Budapest (HUN)",02 SEP 2022,1135
78,11680,10.21,-0.3,Andre DE GRASSE,10 NOV 1994,CAN,8,"Letzigrund, Zürich (SUI)",08 SEP 2022,1136
79,11680,10.21,-0.1,Akani SIMBINE,21 SEP 1993,RSA,5,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022,1135
80,11680,10.21,0.3,Felipe BARDI,08 OCT 1998,BRA,1sf1,Brasilia (BRA),21 SEP 2022,1135
81,11680,10.21,-0.7,Erik CARDOSO,03 MAR 2000,BRA,2,"COTP Stadium, São Paulo (BRA)",22 OCT 2022,1139
82,11680,10.21,-0.2,Jacob DESPARD,20 NOV 1996,AUS,1f1,"AIS Athletics Track, Canberra (AUS)",28 JAN 2023,1136
83,11680,10.21,-0.2,Edward OSEI-NKETIA,08 MAY 2001,NZL,1f1,"AIS Athletics Track, Canberra (AUS)",28 JAN 2023,1136
84,11680,10.21,1.1,Chun-Han YANG,01 JAN 1997,TPE,1,"Banqiao Stadium, New Taipei City (TPE)",08 MAR 2023,1135
85,11680,10.21,1.1,Deandre DALEY,08 FEB 2005,JAM,2sf1,"National Stadium, Kingston (JAM)",29 MAR 2023,1135
86,11680,10.21,1.6,Letlhogonolo MOLEYANE,07 FEB 2003,RSA,2h4,"McArthur Stadium, Potchefstroom (RSA)",30 MAR 2023,1135
87,11680,10.21,0.0,Dhruv RODRIGUES-CHICO,10 NOV 1998,NZL,,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",01 APR 2023,1135
88,11680,10.21,1.6,Wanya MCCOY,29 MAR 2003,BAH,7,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1135
89,11680,10.21,1.6,Rodney HEATH,22 MAY 2002,USA,8,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1135
90,11680,10.21,1.6,Andre DE GRASSE,10 NOV 1994,CAN,5f1,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2023,1135
91,11680,10.21,0.7,Alaba Olukunle AKINTOLA,14 SEP 2001,NGR,1f1,"Cougar Athletic Stadium, Azusa, CA (USA)",15 APR 2023,1135
92,11680,10.21,0.3,Chun-Han YANG,01 JAN 1997,TPE,1h2,"Municipal Stadium, Hiroshima (JPN)",29 APR 2023,1135
93,11680,10.21,1.5,Alaba Olukunle AKINTOLA,14 SEP 2001,NGR,1h3,"Vanderbilt Track, Nashville, TN (USA)",29 APR 2023,1135
94,11680,10.21,1.1,Rodrigo DO NASCIMENTO,26 SEP 1994,BRA,1sf1,"CNDA, Bragança Paulista (BRA)",05 MAY 2023,1135
95,11680,10.21,-0.7,Kendal WILLIAMS,23 SEP 1995,USA,3h2,"Centennial Olympic Park, Atlanta, GA (USA)",06 MAY 2023,1139
96,11680,10.21,0.0,Devin AUGUSTINE,02 DEC 2003,TTO,1h1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",13 MAY 2023,1135
97,11680,10.21,1.0,Nadale BUNTIN,03 APR 2000,SKN,2h4,"Billy Hayes T& F Complex, Bloomington, IN (USA)",13 MAY 2023,1135
98,11680,10.21,0.3,Brendon STEWART,29 JUL 2000,USA,1h1,"Hilmer Lodge Stadium, Walnut, CA (USA)",13 MAY 2023,1135
99,11680,10.21,1.7,Muhd Azeem FAHMI,29 APR 2004,MAS,3pr1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",24 MAY 2023,1135
0,11679,10.21,1.9,Aleksandar ASKOVIC,23 OCT 1997,GER,1h2,"Sepp-Herberger-Stadion, Weinheim (GER)",27 MAY 2023,1135
1,11679,10.21,1.4,Eliezer ADJIBI,23 SEP 2000,CAN,2,"Alumni Stadium, London (CAN)",28 MAY 2023,1135
2,11679,10.21,-0.1,Oliver BROMBY,30 MAR 1998,GBR,1,"Universitätsstadion Am Biopark, Regensburg (GER)",03 JUN 2023,1135
3,11679,10.21,-0.1,Robin GANTER,03 JAN 2001,GER,1,"Universitätsstadion Am Biopark, Regensburg (GER)",03 JUN 2023,1135
4,11679,10.21,0.4,Jeremiah AZU,15 MAY 2001,GBR,8,"FBK Stadium, Hengelo (NED)",04 JUN 2023,1135
5,11679,10.21,-0.2,Taju HONGO,07 MAR 1999,JPN,5,"Yanmar Stadium Nagai, Osaka (JPN)",04 JUN 2023,1136
6,11679,10.21,-1.4,Dominik KOPEĆ,05 MAR 1995,POL,1f1,"Stadion Śląski, Chorzów (POL)",04 JUN 2023,1143
7,11679,10.21,-0.3,Eugene AMO-DADZIE,22 JUN 1992,GBR,1h1,"Stadion Juliska, Praha (CZE)",05 JUN 2023,1136
8,11679,10.21,-0.3,Emmanuel ESEME,17 AUG 1993,CMR,2h1,"Stadion Juliska, Praha (CZE)",05 JUN 2023,1136
9,11679,10.21,-0.9,Lamont Marcell JACOBS,26 SEP 1994,ITA,7,"Stade Charléty, Paris (FRA)",09 JUN 2023,1140
10,11679,10.21,0.5,Xinrui DENG,20 DEC 2003,CHN,1sf1,"Olympic Sports Center, Huangshi (CHN)",09 JUN 2023,1135
11,11679,10.21,0.9,Bryan LEVELL,23 DEC 2003,JAM,1f1,"Jamaica College Ashenheim Stadium, Kingston (JAM)",10 JUN 2023,1135
12,11679,10.21,0.3,Benjamin AZAMATI,14 JAN 1998,GHA,2h1,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2023,1135
13,11679,10.21,1.3,Henrik LARSSON,30 SEP 1999,SWE,3h2,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2023,1135
14,11679,10.21,2.0,Cravont CHARLESTON,02 JAN 1998,USA,1h1,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",17 JUN 2023,1135
15,11679,10.21,0.6,Adam THOMAS,15 APR 1995,GBR,3h1,"Paul-Greifzu-Stadion, Dessau (GER)",17 JUN 2023,1135
16,11679,10.21,0.6,Jake PENNY,02 MAY 1996,AUS,1f3,"Allmend, Meilen (SUI)",17 JUN 2023,1135
17,11679,10.21,-0.3,Sandrey DAVISON,25 JAN 2003,JAM,1f3,"National Stadium, Kingston (JAM)",17 JUN 2023,1136
18,11679,10.21,0.0,Chris ROYSTER,24 JAN 1992,USA,2f1,"Marietta HS, Marietta, GA (USA)",17 JUN 2023,1135
19,11679,10.21,0.6,Dominik KOPEĆ,05 MAR 1995,POL,4f1,"Stadion Śląski, Chorzów (POL)",23 JUN 2023,1135
20,11679,10.21,1.0,Michael STEPHENS,19 AUG 2000,JAM,2f1,"Jamaica College Ashenheim Stadium, Kingston (JAM)",24 JUN 2023,1135
21,11679,10.21,1.7,Shuhei TADA,24 JUN 1996,JPN,2f1,"Athletic Stadium, Tottori (JPN)",25 JUN 2023,1135
22,11679,10.21,0.6,Andre DE GRASSE,10 NOV 1994,CAN,3,"Mestský Stadion, Ostrava (CZE)",27 JUN 2023,1135
23,11679,10.21,0.7,Guanfeng CHEN,05 FEB 2000,CHN,3,"Olympic Center, Shenyang (CHN)",27 JUN 2023,1135
24,12725,10.22,0.5,Harry JEROME,30 SEP 1940,CAN,4qf2,"Estadio Olímpico, Ciudad de México (MEX)",13 OCT 1968,1132
25,12725,10.22,2.0,Gaossou KONE,28 APR 1944,CIV,3qf4,"Estadio Olímpico, Ciudad de México (MEX)",13 OCT 1968,1132
26,12725,10.22,,Vasílios PAPAGEORGOPOULOS,27 JUN 1947,GRE,1,Izmir (TUR),04 AUG 1972,1132
27,12725,10.22,0.2,Steve WILLIAMS,13 NOV 1953,USA,1sf1,"Eugene, OR (USA)",20 JUN 1975,1132
28,12725,10.22,0.0,James GILKES,21 SEP 1952,GUY,1sf2,Ciudad de México (MEX),13 OCT 1975,1132
29,12725,10.22,0.3,Zenon LICZNERSKI,27 NOV 1954,POL,1,Bydgoszcz (POL),25 JUN 1976,1132
30,12725,10.22,,Hasely CRAWFORD,16 AUG 1950,TTO,1sf2,"Olympic Stadium, Montréal (CAN)",24 JUL 1976,1132
31,12725,10.22,0.5,Klaus-Dieter KURRAT,16 JAN 1955,GDR,1,Karl Marx Stadt (GDR),06 AUG 1976,1132
32,12725,10.22,,Johnny WILLIAMS,23 JUL 1954,USA,1,"Knoxville, TN (USA)",16 APR 1977,1132
33,12725,10.22,1.7,Joel ANDREWS,17 OCT 1956,USA,2,"Westwood, CA (USA)",01 MAY 1977,1132
34,12725,10.22,1.2,Guy ABRAHAMS,07 MAR 1953,PAN,1f1,"Modesto, CA (USA)",21 MAY 1977,1132
35,12725,10.22,1.5,Hasely CRAWFORD,16 AUG 1950,TTO,1,"Norwalk, CA (USA)",29 MAY 1977,1132
36,12725,10.22,1.6,Hasely CRAWFORD,16 AUG 1950,TTO,2,Firenze (ITA),01 JUN 1977,1132
37,12725,10.22,0.2,Harvey GLANCE,28 MAR 1957,USA,1,"Champaign, IL (USA)",03 JUN 1977,1132
38,12725,10.22,0.2,Harvey GLANCE,28 MAR 1957,USA,1,"Champaign, IL (USA)",08 JUN 1977,1132
39,12725,10.22,,Silvio LEONARD,20 SEP 1955,CUB,1,Praha (TCH),21 JUN 1977,1132
40,12725,10.22,1.6,Alexander THIEME,13 JAN 1954,GDR,2,Dresden (GER),01 JUL 1977,1132
41,12725,10.22,-1.5,Don QUARRIE,25 FEB 1951,JAM,2,Zürich (SUI),24 AUG 1977,1141
42,12725,10.22,2.0,Curtis DICKEY,27 NOV 1956,USA,1,"Austin, TX (USA)",08 APR 1978,1132
43,12725,10.22,,Andrew BANKS,28 DEC 1952,USA,1,"Eugene, OR (USA)",29 APR 1978,1132
44,12725,10.22,0.6,Silvio LEONARD,20 SEP 1955,CUB,1,Bratislava (TCH),09 JUN 1978,1132
45,12725,10.22,0.0,Don QUARRIE,25 FEB 1951,JAM,1,Milano (ITA),01 JUL 1978,1132
46,12725,10.22,0.0,Steve WILLIAMS,13 NOV 1953,USA,2,Milano (ITA),01 JUL 1978,1132
47,12725,10.22,,Steve WILLIAMS,13 NOV 1953,USA,1h1,Milano (ITA),01 JUL 1978,1132
48,12725,10.22,0.4,Steve WILLIAMS,13 NOV 1953,USA,1f1,Düsseldorf (GER),06 JUL 1978,1132
49,12725,10.22,-0.1,Steve RIDDICK,18 SEP 1951,USA,2,Zürich (SUI),16 AUG 1978,1132
50,12725,10.22,1.2,Houston MCTEAR,12 FEB 1957,USA,2,Kingston (JAM),11 MAY 1979,1132
51,12725,10.22,1.4,Harvey GLANCE,28 MAR 1957,USA,3,"Champaign, IL (USA)",01 JUN 1979,1132
52,12725,10.22,1.2,Don COLEMAN,24 OCT 1951,USA,5,"Walnut, CA (USA)",16 JUN 1979,1132
53,12725,10.22,1.7,Steve RIDDICK,18 SEP 1951,USA,2sf2,"Walnut, CA (USA)",16 JUN 1979,1132
54,12725,10.22,-0.7,Marian WORONIN,13 AUG 1956,POL,1,Bremen (GER),23 JUN 1979,1136
55,12725,10.22,,Petar PETROV,17 FEB 1955,BUL,1h1,Sofia (BUL),27 JUL 1979,1132
56,12725,10.22,-0.1,Allan WELLS,03 MAY 1952,GBR,2f2,Zürich (SUI),15 AUG 1979,1132
57,12725,10.22,0.0,Pietro MENNEA,28 JUN 1952,ITA,1,Lignano Sabbiadoro (ITA),18 AUG 1979,1132
58,12725,10.22,0.2,Nelson DOS SANTOS,08 MAY 1952,BRA,1h7,Ciudad de México (MEX),08 SEP 1979,1132
59,12725,10.22,0.7,Harvey GLANCE,28 MAR 1957,USA,1,"Houston, TX (USA)",03 MAY 1980,1132
60,12725,10.22,1.8,Petar PETROV,17 FEB 1955,BUL,2,Bratislava (TCH),06 JUN 1980,1132
61,12725,10.22,0.5,Petar PETROV,17 FEB 1955,BUL,1,Sofia (BUL),13 JUN 1980,1132
62,12725,10.22,2.0,Marian WORONIN,13 AUG 1956,POL,1h1,Warszawa (POL),13 JUN 1980,1132
63,12725,10.22,0.0,Stanley FLOYD,23 JUN 1961,USA,1,Roma (ITA),05 AUG 1980,1132
64,12725,10.22,-0.2,Mel LATTANY,10 AUG 1959,USA,1h2,Köln (GER),10 AUG 1980,1133
65,12725,10.22,2.0,Mel LATTANY,10 AUG 1959,USA,1,Edinburgh (GBR),23 AUG 1980,1132
66,12725,10.22,0.6,Bruce DAVIS,25 FEB 1963,USA,2,"College Station, TX (USA)",25 APR 1981,1132
67,12725,10.22,,Darrell GREEN,15 FEB 1960,USA,1h2,"Brownwood, TX (USA)",27 APR 1981,1132
68,12725,10.22,0.4,James SANFORD,27 DEC 1957,USA,4,"Sacramento, CA (USA)",20 JUN 1981,1132
69,12725,10.22,0.0,Carl LEWIS,01 JUL 1961,USA,3,Milano (ITA),08 JUL 1981,1132
70,12725,10.22,,Mel LATTANY,10 AUG 1959,USA,1,Viareggio (ITA),05 AUG 1981,1132
71,12725,10.22,1.5,Marian WORONIN,13 AUG 1956,POL,2,Roma (ITA),14 SEP 1982,1132
72,12725,10.22,0.0,Vince COURVILLE,05 DEC 1959,USA,1,"Houston, TX (USA)",12 MAR 1983,1132
73,12725,10.22,,Leandro PENALVER,23 MAY 1961,CUB,1,La Habana (CUB),21 MAY 1983,1132
74,12725,10.22,1.0,Thomas SCHRÖDER,23 AUG 1962,GDR,1,Berlin (GER),08 JUN 1983,1132
75,12725,10.22,0.5,Desai WILLIAMS,12 JUN 1959,CAN,1sf2,Edmonton (CAN),06 JUL 1983,1132
76,12725,10.22,-0.3,Emmit KING,24 MAR 1959,USA,1,Stockholm (SWE),26 JUL 1983,1133
77,12725,10.22,-0.8,Calvin SMITH,08 JAN 1961,USA,1sf1,"Olympiastadion, Helsinki (FIN)",08 AUG 1983,1136
78,12725,10.22,0.0,Mel LATTANY,10 AUG 1959,USA,3,Berlin (GER),17 AUG 1983,1132
79,12725,10.22,2.0,Raymond STEWART,18 MAR 1965,JAM,5,Caracas (VEN),24 AUG 1983,1132
80,12725,10.22,0.6,Leandro PENALVER,23 MAY 1961,CUB,1,La Habana (CUB),03 SEP 1983,1132
81,12725,10.22,1.7,Harvey GLANCE,28 MAR 1957,USA,1,"Atlanta, GA (USA)",22 APR 1984,1132
82,12725,10.22,0.1,Ben JOHNSON,30 DEC 1961,CAN,1,"Provo, UT (USA)",19 MAY 1984,1132
83,12725,10.22,1.5,Harvey GLANCE,28 MAR 1957,USA,3sf1,"Los Angeles, CA (USA)",17 JUN 1984,1132
84,12725,10.22,0.0,Aleksandr YEVGENYEV,20 JUL 1961,URS,1sf1,Kiev (URS),21 JUN 1984,1132
85,12725,10.22,0.2,Ben JOHNSON,30 DEC 1961,CAN,3,"Memorial Coliseum, Los Angeles, CA (USA)",04 AUG 1984,1132
86,12725,10.22,1.7,Leandro PENALVER,23 MAY 1961,CUB,2h1,Zürich (SUI),22 AUG 1984,1132
87,12725,10.22,0.8,Leandro PENALVER,23 MAY 1961,CUB,1h3,La Habana (CUB),19 MAR 1985,1132
88,12725,10.22,1.6,Dennis MITCHELL,20 FEB 1966,USA,2h3,"Austin, TX (USA)",30 MAY 1985,1132
89,12725,10.22,-0.2,Terry SCOTT,23 JUN 1964,USA,1h3,"Indianapolis, IN (USA)",15 JUN 1985,1133
90,12725,10.22,1.1,Andres SIMÓN,15 SEP 1961,CUB,1,Nassau (BAH),25 JUL 1985,1132
91,12725,10.22,1.8,Chidi IMOH,27 AUG 1963,NGR,1,Cairo (EGY),16 AUG 1985,1132
92,12725,10.22,0.6,Vladimir MURAVYOV,30 SEP 1959,URS,2,Moskva (URS),17 AUG 1985,1132
93,12725,10.22,-0.1,Steffen BRINGMANN,11 MAR 1964,GDR,2,"Olympiastadion, Berlin (GER)",23 AUG 1985,1132
94,12725,10.22,0.0,Chidi IMOH,27 AUG 1963,NGR,1,Kobe (JPN),30 AUG 1985,1132
95,12725,10.22,1.4,Robson DA SILVA,04 SEP 1964,BRA,3,San Juan (PUR),20 SEP 1985,1132
96,12725,10.22,1.9,Harvey GLANCE,28 MAR 1957,USA,2,Tokyo (JPN),21 SEP 1985,1132
97,12725,10.22,-0.4,Gerrard KEATING,03 DEC 1962,AUS,5,"Bruce Stadium, Canberra (AUS)",05 OCT 1985,1134
98,12725,10.22,0.1,Albert ROBINSON,28 NOV 1964,USA,2,"Knoxville, TN (USA)",12 APR 1986,1132
99,12725,10.22,1.7,Linford CHRISTIE,02 APR 1960,GBR,1,London (GBR),20 JUN 1986,1132
0,12725,10.22,1.8,Mike MCFARLANE,02 MAY 1960,GBR,1sf1,London (GBR),20 JUN 1986,1132
1,12725,10.22,1.8,Thomas SCHRÖDER,23 AUG 1962,GDR,1sf1,Jena (GDR),27 JUN 1986,1132
2,12725,10.22,1.9,Michael MARSH,04 AUG 1967,USA,3,"Towson, MD (USA)",28 JUN 1986,1132
3,12725,10.22,-0.4,Andres SIMÓN,15 SEP 1961,CUB,1sf2,Santiago de Chile (CHI),29 JUN 1986,1134
4,12725,10.22,-0.6,Chidi IMOH,27 AUG 1963,NGR,1,Nice (FRA),15 JUL 1986,1135
5,12725,10.22,-0.7,Chidi IMOH,27 AUG 1963,NGR,2,"Letzigrund, Zürich (SUI)",13 AUG 1986,1136
6,12725,10.22,1.5,Allan WELLS,03 MAY 1952,GBR,3sf1,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1132
7,12725,10.22,1.1,Harvey GLANCE,28 MAR 1957,USA,4,"Stadio Olimpico, Roma (ITA)",10 SEP 1986,1132
8,12725,10.22,,Ben JOHNSON,30 DEC 1961,CAN,1h2,"Stadio Olimpico, Roma (ITA)",10 SEP 1986,1132
9,12725,10.22,1.8,Pierfrancesco PAVONI,21 FEB 1963,ITA,1,Ostia (ITA),11 SEP 1986,1132
10,12725,10.22,-0.8,Linford CHRISTIE,02 APR 1960,GBR,4,Madrid (ESP),04 JUN 1987,1136
11,12725,10.22,0.6,Viktor BRYZGIN,22 AUG 1962,URS,1h6,Moskva (URS),06 JUN 1987,1132
12,12725,10.22,1.8,Calvin SMITH,08 JAN 1961,USA,5,San José (USA),27 JUN 1987,1132
13,12725,10.22,1.5,Harvey GLANCE,28 MAR 1957,USA,3sf2,San José (USA),27 JUN 1987,1132
14,12725,10.22,0.5,Raymond STEWART,18 MAR 1965,JAM,1,Paris (FRA),16 JUL 1987,1132
15,12725,10.22,1.2,Juan NÚŃEZ,19 NOV 1959,DOM,1,Caracas (VEN),24 JUL 1987,1132
16,12725,10.22,-1.3,Attila KOVÁCS,02 SEP 1960,HUN,3sf2,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1139
17,12725,10.22,0.0,Stanley FLOYD,23 JUN 1961,USA,2,Lausanne (SUI),15 SEP 1987,1132
18,12725,10.22,-0.5,James BUTLER,21 JUN 1960,USA,1,La Habana (CUB),05 MAR 1988,1135
19,12725,10.22,0.9,Joe DELOACH,05 JUN 1967,USA,3,"Walnut, CA (USA)",24 APR 1988,1132
20,12725,10.22,-0.3,Brian COOPER,21 AUG 1965,USA,1,San José (USA),28 MAY 1988,1133
21,12725,10.22,1.7,Derrick FLORENCE,19 JUN 1968,USA,2h2,"Eugene, OR (USA)",02 JUN 1988,1132
22,12725,10.22,1.5,Leandro PENALVER,23 MAY 1961,CUB,3,Schwechat (AUT),15 JUN 1988,1132
