"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
65,464,2:17.79,Seneca LASSITER,12 MAR 1977,USA,10,Nice (FRA),09 JUL 2001,1116
66,467,2:17.8h,Dan WAERN,17 JAN 1933,SWE,1,Karlstad (SWE),21 AUG 1959,1116
67,467,2:17.8h,Rod DIXON,13 JUL 1950,NZL,2,Milano (ITA),02 JUL 1975,1116
68,467,2:17.80,Steve CRAM,14 OCT 1960,GBR,2,London (GBR),08 JUL 1988,1116
69,467,2:17.80,Bernard KISILU,06 DEC 1974,KEN,9,Nice (FRA),16 JUL 1997,1116
70,467,2:17.80,Mehdi BAALA,17 AUG 1978,FRA,3,Strasbourg (FRA),19 JUN 2001,1116
71,472,2:17.81,Paweł CZAPIEWSKI,30 MAR 1978,POL,1,Kraków (POL),27 AUG 2005,1116
72,472,2:17.81,Peter VAN DER WESTHUIZEN,21 DEC 1984,RSA,8,Stockholm (SWE),31 JUL 2009,1116
73,474,2:17.82,Joseph TENGELEI,08 DEC 1972,KEN,3,Villeneuve d'Ascq (FRA),29 JUN 1997,1115
74,474,2:17.82,Jakub HOLUŠA,20 FEB 1988,CZE,4,Dubnica nad Váhom (SVK),22 AUG 2010,1115
75,476,2:17.84,Maurice SMITH,20 NOV 1962,USA,3,Belfast (GBR),27 JUN 1985,1115
76,476,2:17.84,Maurice SMITH,20 NOV 1962,USA,3,Belfast (GBR),27 JUN 1988,1115
77,476,2:17.84,Duane SOLOMON,28 DEC 1984,USA,5,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1115
78,479,2:17.85,Joaquim CRUZ,12 MAR 1963,BRA,1,Viareggio (ITA),03 AUG 1988,1115
79,479,2:17.85,Samwel MWERA,03 JUN 1985,TAN,1,Oristano (ITA),06 SEP 2003,1115
80,481,2:17.87,Enda FITZPATRICK,28 APR 1965,IRL,3,Budapest (HUN),11 AUG 1986,1114
81,481,2:17.87,Nathan BRANNEN,08 SEP 1982,CAN,9,Stockholm (SWE),31 JUL 2009,1114
82,483,2:17.88,Eugenio BARRIOS,03 NOV 1976,ESP,1,Andújar (ESP),07 SEP 2006,1114
83,483,2:17.88,Johan ROGESTEDT,27 JAN 1993,SWE,9,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1114
84,485,2:17.89,James ROBINSON,27 AUG 1954,USA,5,Koblenz (GER),06 SEP 1979,1114
85,485,2:17.89,Hauke FUHLBRÜGGE,21 MAR 1966,GDR,1,Berlin (GER),13 SEP 1988,1114
86,485,2:17.89,Geoffrey Kipkoech RONO,21 APR 1987,KEN,5,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1114
87,488,2:17.9h,Mark WINZENRIED,13 OCT 1949,USA,1,Århus (DEN),25 JUN 1973,1114
88,488,2:17.9h,Gerhard STOLLE,11 NOV 1952,GDR,1,Potsdam (GDR),28 AUG 1974,1114
89,488,2:17.9h,Milovan SAVIĆ,16 JUN 1953,YUG,2,Karlstad (SWE),10 AUG 1977,1114
90,488,2:17.90,Faouzi LAHBI,02 MAR 1958,MAR,5,Köln (GER),22 AUG 1982,1114
91,488,2:17.90,Peter ELLIOTT,09 OCT 1962,GBR,3,London (GBR),08 JUL 1988,1114
92,493,2:17.91,Tyler MULDER,15 FEB 1987,USA,6,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1113
93,493,2:17.91,Amine EL MANAOUI,20 NOV 1991,MAR,4,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2014,1113
94,495,2:17.92,René ALBRECHT,,SUI,1,Arbon (SUI),18 AUG 1999,1113
95,495,2:17.92,Abderrahmane ANOU,29 JAN 1991,ALG,4,"Stade Raymond Petit, Tomblaine (FRA)",01 JUL 2015,1113
96,497,2:17.93,Jürgen GROTHE,14 APR 1960,FRG,6,Köln (GER),22 AUG 1982,1113
97,497,2:17.93,Paul ROBINSON,24 MAY 1991,IRL,10,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1113
98,499,2:17.95,Mark SCRUTTON,14 APR 1960,GBR,4,Edinburgh (GBR),17 JUL 1984,1112
99,499,2:17.95,Ibrahim OKASH,18 SEP 1964,SOM,4,Belfast (GBR),27 JUN 1988,1112
0,501,2:17.96,Ikem BILLY,25 JAN 1964,GBR,5,"Crystal Palace, London (GBR)",14 JUL 1989,1112
1,501,2:17.96,Timothy KITUM,20 NOV 1994,KEN,3,Dubnica nad Váhom (SVK),26 AUG 2012,1112
2,503,2:17.97,Jean-Patrick NDUWIMANA,09 MAR 1978,BDI,8,Stockholm (SWE),30 JUL 1999,1112
3,503,2:17.97,Andrea LONGO,26 JUN 1975,ITA,6,Nice (FRA),08 JUL 2000,1112
4,505,2:17.98,Pat SCAMMELL,15 APR 1961,AUS,2,London (GBR),22 AUG 1987,1112
5,505,2:17.98,Réda ABDENOUZ,25 SEP 1968,ALG,6,Villeneuve d'Ascq (FRA),02 JUL 1993,1112
6,505,2:17.98,Reuben BETT,06 NOV 1984,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1112
7,508,2:17.99,Rich KENAH,04 AUG 1970,USA,4,Athina (GRE),28 JUN 2000,1112
8,509,2:18.0h,John WALKER,12 JAN 1952,NZL,1,Berlin (GER),21 AUG 1974,1111
9,509,2:18.0h,Mike BOIT,06 JAN 1949,KEN,2,Edinburgh (GBR),25 AUG 1977,1111
10,509,2:18.0h,Francis GONZALEZ,06 FEB 1952,FRA,4,Nice (FRA),20 AUG 1978,1111
11,509,2:18.0h,Ryszard OSTROWSKI,06 FEB 1961,POL,1,Poznan (POL),12 MAY 1984,1111
12,509,2:18.00,Aléxis ABRAHAM,14 FEB 1976,FRA,4,Strasbourg (FRA),19 JUN 2001,1111
