"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
43,2814,17.02,1.2,Aliecer URRUTIA,22 SEP 1974,CUB,4,Granada (ESP),29 MAY 1996,1167
44,2814,17.02,0.0,Serhiy IZMAYLOV,01 MAY 1975,UKR,1,Kyiv (UKR),08 JUN 1996,1167
45,2814,17.02,1.0,Jonathan EDWARDS,10 MAY 1966,GBR,1,Gateshead (GBR),30 JUN 1996,1167
46,2814,17.02,0.0,Galin GEORGIEV,23 MAR 1970,BUL,2q2,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1167
47,2814,17.02,0.0,Charles Michael FRIEDEK,26 AUG 1971,GER,1,Bonn (GER),17 MAY 1997,1167
48,2814,17.02,1.3,Melvin LISTER,29 AUG 1977,USA,1,"Austin, TX (USA)",03 APR 1999,1167
49,2814,17.02,1.4,Ketill HANSTVEIT,02 NOV 1973,NOR,1,Oslo (NOR),09 JUL 1999,1167
50,2814,17.02,2.0,Takanori SUGIBAYASHI,14 MAR 1976,JPN,1,Sapporo (JPN),16 JUL 2000,1167
51,2814,17.02,-0.2,Aliecer URRUTIA,22 SEP 1974,CUB,1,La Habana (CUB),30 JUL 2000,1168
52,2814,17.02,2.0,Takanori SUGIBAYASHI,14 MAR 1976,JPN,1,Nambu (JPN),05 AUG 2000,1167
53,2814,17.02,1.7,Konstantinos ZALAGITIS,15 DEC 1980,GRE,1,Katerini (GRE),23 JUN 2001,1167
54,2814,17.02,-1.9,Yoel GARCÍA,25 NOV 1973,CUB,3q1,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1178
55,2814,17.02,1.1,Yoelbi QUESADA,04 AUG 1973,CUB,2,La Habana (CUB),09 MAR 2002,1167
56,2814,17.02,1.2,LeVar ANDERSON,26 MAR 1977,USA,2,"Walnut, CA (USA)",21 APR 2002,1167
57,2814,17.02,,Jadel GREGÓRIO,16 SEP 1980,BRA,1,Cochabamba (BOL),26 MAY 2002,1167
58,2814,17.02,-1.0,Phillips IDOWU,30 DEC 1978,GBR,1,Birmingham (GBR),14 JUL 2002,1173
59,2814,17.02,-0.6,Ivailo RUSENOV,09 SEP 1979,BUL,1,Velenje (SLO),22 JUN 2003,1170
60,2814,17.02,-0.1,Momchil KARAILIEV,21 MAY 1982,BUL,1,Sofia (BUL),05 JUN 2004,1167
61,2814,17.02,1.2,Aleksey MUSIKHIN,08 NOV 1975,RUS,1,Moskva (RUS),20 JUL 2004,1167
62,2814,17.02,1.0,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,1,Johannesburg (RSA),23 APR 2005,1167
63,2814,17.02,1.6,Nathan DOUGLAS,04 DEC 1982,GBR,6,Sheffield (GBR),21 AUG 2005,1167
64,2814,17.02,-0.7,Yoandri BETANZOS,15 FEB 1982,CUB,1,La Habana (CUB),03 JUN 2006,1171
65,2814,17.02,-1.5,Yoelbi QUESADA,04 AUG 1973,CUB,2,La Habana (CUB),03 JUN 2006,1176
66,2814,17.02,-1.2,Alexis COPELLO,12 AUG 1985,CUB,3,La Habana (CUB),03 JUN 2006,1174
67,2814,17.02,0.6,Mykola SAVOLAINEN,25 MAR 1980,UKR,1,Kyiv (UKR),22 JUL 2006,1167
68,2814,17.02,-0.1,Yevhen SEMENENKO,17 JUL 1984,UKR,2,Kyiv (UKR),22 JUL 2006,1167
69,2814,17.02,0.9,Aleksandr SERGEYEV,29 JUL 1983,RUS,4q2,"Ullevi Stadium, Göteborg (SWE)",10 AUG 2006,1167
70,2814,17.02,0.3,Phillips IDOWU,30 DEC 1978,GBR,5,"Ullevi Stadium, Göteborg (SWE)",12 AUG 2006,1167
71,2814,17.02,0.2,Mykola SAVOLAINEN,25 MAR 1980,UKR,1,Donetsk (UKR),07 JUL 2007,1167
72,2814,17.02,-0.4,Danil BURKENYA,20 JUL 1978,RUS,3,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1169
73,2814,17.02,0.7,Deokhyeon KIM,08 DEC 1985,KOR,1,Bangkok (THA),14 AUG 2007,1167
74,2814,17.02,,Yordanys DURANONA GARCIA,16 JUN 1988,CUB,2,La Habana (CUB),19 JUN 2009,1167
75,2814,17.02,0.1,Igor SPASOVKHODSKIY,01 AUG 1979,RUS,5q1,"Olympiastadion, Berlin (GER)",16 AUG 2009,1167
76,2814,17.02,0.9,Christian TAYLOR,18 JUN 1990,USA,f2,"Eugene, OR (USA)",09 JUN 2010,1167
77,2814,17.02,2.0,Kenta BELL,16 MAR 1977,USA,1,"Drake Stadium, Des Moines, IA (USA)",25 JUN 2010,1167
78,2814,17.02,0.0,Marian OPREA,06 JUN 1982,ROU,1,Rethymno (GRE),07 JUL 2010,1167
79,2814,17.02,0.1,Alexis COPELLO,12 AUG 1985,CUB,3,"Crystal Palace, London (GBR)",13 AUG 2010,1167
80,2814,17.02,0.0,Leevan SANDS,16 AUG 1981,BAH,,"Auburn, AL (USA)",16 APR 2011,1167
81,2814,17.02,,Dzmitry DZIATSUK,09 APR 1985,BLR,1,Minsk (BLR),04 JUN 2011,1167
82,2814,17.02,1.4,Walter DAVIS,02 JUL 1979,USA,3,"Hayward Field, Eugene, OR (USA)",23 JUN 2011,1167
83,2814,17.02,0.6,Yoann RAPINIER,29 SEP 1989,FRA,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1167
84,2814,17.02,0.5,Roman VALIYEV,27 MAR 1984,KAZ,1,Almaty (KAZ),19 JUL 2013,1167
85,2814,17.02,0.9,Ernesto REVÉ,26 FEB 1992,CUB,2,La Habana (CUB),28 MAY 2015,1167
86,2814,17.02,0.4,Marian OPREA,06 JUN 1982,ROU,1,Pitesti (ROU),06 JUN 2015,1167
87,2814,17.02,1.1,Alexey FYODOROV,25 MAY 1991,RUS,1,Smolensk (RUS),03 JUN 2016,1167
88,2814,17.02,1.6,Donald SCOTT,23 FEB 1992,USA,1,"Leonora Stadium, Leonora (GUY)",18 JUN 2016,1167
89,2814,17.02,-0.2,Max HEß,13 JUL 1996,GER,1,Garbsen (GER),21 MAY 2017,1168
90,2814,17.02,1.7,Yordanys DURANONA GARCIA,16 JUN 1988,DMA,,Monterrey (MEX),18 JUN 2017,1167
91,2814,17.02,0.3,Max HEß,13 JUL 1996,GER,1,"Stadium Lille Métropole, Villeneuve d'Ascq (FRA)",25 JUN 2017,1167
92,2814,17.02,0.0,Henry D. ROSIQUE,04 JAN 1997,CUB,2,La Habana (CUB),17 FEB 2018,1167
93,2814,17.02,1.1,Chris CARTER,11 MAR 1989,USA,1,"CNDA, Bragança Paulista (BRA)",08 JUL 2018,1167
94,2814,17.02,-1.4,Hugues Fabrice ZANGO,25 JUN 1993,BUR,2,Ostrava (CZE),09 SEP 2018,1175
95,2814,17.02,0.3,Dmitriy SOROKIN,27 SEP 1992,RUS,1,Zhukovskiy (RUS),05 JUL 2019,1167
96,2814,17.02,0.3,Alexis COPELLO,12 AUG 1985,AZE,5,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1167
97,2814,17.02,1.2,Abdulla NARANGOLINTEVIDA,17 JAN 1996,IND,2,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022,1167
98,2899,17.01,,Nikolay DUDKIN,05 JUN 1947,URS,1,Moskva (URS),26 JUL 1970,1166
99,2899,17.01,,Jörg DREHMEL,03 MAY 1945,GDR,1,Torino (ITA),02 JUN 1972,1166
0,2899,17.01,,Michał JOACHIMOWSKI,26 SEP 1950,POL,2,Sukhumi (URS),17 OCT 1973,1166
1,2899,17.01,0.0,Milos SREJOVIĆ,12 APR 1956,YUG,2,Sarajevo (BIH),20 SEP 1981,1166
2,2899,17.01,1.2,Mike CONLEY,05 OCT 1962,USA,2,"Indianapolis, IN (USA)",25 JUL 1982,1166
3,2899,17.01,,Viktor GERASIMENYA,30 JAN 1960,URS,1,Kislovodsk (URS),08 SEP 1982,1166
4,2899,17.01,,Vyacheslav BORDUKOV,1959,URS,1,Leningrad (URS),26 JUL 1983,1166
5,2899,17.01,2.0,Eric MCCALLA,18 AUG 1960,GBR,2q1,"Memorial Coliseum, Los Angeles, CA (USA)",03 AUG 1984,1166
6,2899,17.01,-0.2,Peter BOUSCHEN,16 MAY 1960,FRG,3q2,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1167
7,2899,17.01,1.0,Robert CANNON,09 JUL 1958,USA,,"Indianapolis, IN (USA)",16 JUL 1988,1166
8,2899,17.01,0.7,Yanping CHEN,17 JAN 1966,CHN,1,Tianjin (CHN),02 SEP 1988,1166
9,2899,17.01,0.4,Toussaint RABENALA,29 OCT 1965,MAD,1,Antananarivo (MAD),27 AUG 1990,1166
10,2899,17.01,0.0,Jörg FRIEß,27 OCT 1968,GDR,4,"Poljud Stadion, Split (CRO)",31 AUG 1990,1166
11,2899,17.01,,Parkev GRIGORYAN,01 MAY 1965,ARM,2,Rostov-na-Donu (RUS),16 AUG 1992,1166
12,2899,17.01,1.5,Māris BRUŽIKS,25 AUG 1962,LAT,4,"Estadio Panamericano, La Habana (CUB)",26 SEP 1992,1166
13,2899,17.01,0.7,Viktor SOTNIKOV,12 SEP 1974,RUS,q,Moskva (RUS),17 JUN 1995,1166
14,2899,17.01,1.0,Sigurd NJERVE,12 SEP 1971,NOR,2,Helsinki (FIN),25 JUN 1996,1166
15,2899,17.01,0.0,Volodimir KRAVCHENKO,22 DEC 1969,UKR,1,Kyiv (UKR),23 MAY 1997,1166
16,2899,17.01,0.1,Serge HÉLAN,24 FEB 1964,FRA,3q2,"Olympic Stadium, Athina (GRE)",06 AUG 1997,1166
17,2899,17.01,1.1,Michel CALVO,16 DEC 1977,CUB,1,La Habana (CUB),05 FEB 1998,1166
18,2899,17.01,1.2,Andrey KURENNOY,12 MAY 1972,RUS,1,Chania (GRE),27 MAY 1998,1166
19,2899,17.01,-0.9,Denis KAPUSTIN,05 OCT 1970,RUS,4,"Stadio Olimpico, Roma (ITA)",14 JUL 1998,1171
20,2899,17.01,1.2,Jérôme ROMAIN,12 JUN 1971,DMA,5,"Stadio Olimpico, Roma (ITA)",14 JUL 1998,1166
21,2899,17.01,0.0,Charles Michael FRIEDEK,26 AUG 1971,GER,1,Hamburg (GER),05 AUG 1998,1166
22,2899,17.01,0.6,Charles Michael FRIEDEK,26 AUG 1971,GER,4,"Olympiastadion, Berlin (GER)",01 SEP 1998,1166
23,2899,17.01,0.3,Denis KAPUSTIN,05 OCT 1970,RUS,2,Moskva (RUS),05 SEP 1998,1166
24,2899,17.01,-0.3,Jonathan EDWARDS,10 MAY 1966,GBR,1,Roodeport (RSA),19 MAR 1999,1167
25,2899,17.01,-0.2,Yoelbi QUESADA,04 AUG 1973,CUB,2,La Habana (CUB),19 MAY 1999,1167
26,2899,17.01,0.2,Charles Michael FRIEDEK,26 AUG 1971,GER,2,Stuttgart (GER),06 JUN 1999,1166
27,2899,17.01,0.1,LaMark CARTER,23 AUG 1970,USA,5q2,"La Cartuja, Sevilla (ESP)",23 AUG 1999,1166
28,2899,17.01,1.5,Stamatis LENIS,11 OCT 1978,GRE,3,"International Stadium, Gateshead (GBR)",15 JUL 2000,1166
29,2899,17.01,0.8,Serhiy IZMAYLOV,01 MAY 1975,UKR,1,Kyiv (UKR),06 AUG 2000,1166
30,2899,17.01,,LaMark CARTER,23 AUG 1970,USA,3,Glasgow (GBR),01 JUL 2001,1166
31,2899,17.01,0.5,Christian OLSSON,25 JAN 1980,SWE,1,Göteborg (SWE),01 SEP 2001,1166
32,2899,17.01,1.4,Jadel GREGÓRIO,16 SEP 1980,BRA,4,Milano (ITA),05 JUN 2002,1166
33,2899,17.01,1.0,Igor SPASOVKHODSKIY,01 AUG 1979,RUS,5,"Parc des Sports, Annecy (FRA)",23 JUN 2002,1166
34,2899,17.01,1.1,Christian OLSSON,25 JAN 1980,SWE,1q2,"Olympiastadion, München (GER)",06 AUG 2002,1166
35,2899,17.01,1.2,Jadel GREGÓRIO,16 SEP 1980,BRA,4,"Stade Charléty, Paris (FRA)",14 SEP 2002,1166
36,2899,17.01,0.0,Kenta BELL,16 MAR 1977,USA,1,Osaka (JPN),10 MAY 2003,1166
37,2899,17.01,1.2,Ivailo RUSENOV,09 SEP 1979,BUL,6,Gateshead (GBR),13 JUL 2003,1166
38,2899,17.01,,Sergey BOCHKOV,20 AUG 1979,AZE,1,Baku (AZE),03 JUN 2004,1166
39,2899,17.01,0.3,Walter DAVIS,02 JUL 1979,USA,5,Bergen (NOR),11 JUN 2004,1166
40,2899,17.01,0.0,Yoelbi QUESADA,04 AUG 1973,CUB,5q1,"Olympic Stadium, Athina (GRE)",20 AUG 2004,1166
41,2899,17.01,0.5,Osniel TOSCA,30 JUN 1984,CUB,1,Santo Domingo (DOM),07 JUL 2006,1166
42,2899,17.01,-1.0,Phillips IDOWU,30 DEC 1978,GBR,3q1,"Ullevi Stadium, Göteborg (SWE)",10 AUG 2006,1172
43,2899,17.01,0.0,Walter DAVIS,02 JUL 1979,USA,2,Baie Mahault (FRA),01 MAY 2007,1166
44,2899,17.01,0.4,David GIRAT,26 AUG 1984,CUB,1,La Habana (CUB),22 JUN 2007,1166
45,2899,17.01,1.7,Shujing ZHU,24 MAY 1985,CHN,1,Guangzhou (CHN),25 JUL 2007,1166
46,2899,17.01,-0.2,Fabrizio SCHEMBRI,27 JAN 1981,ITA,3,"Parc des Sports, Annecy (FRA)",22 JUN 2008,1167
47,2899,17.01,1.9,Dmitrij VAĽUKEVIČ,31 MAY 1981,SVK,2,Stockholm (SWE),22 JUL 2008,1166
48,2899,17.01,-0.4,Leevan SANDS,16 AUG 1981,BAH,2,Dubnica nad Váhom (SVK),07 SEP 2008,1168
49,2899,17.01,-0.4,Randy LEWIS,15 NOV 1978,GRN,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",13 SEP 2008,1168
50,2899,17.01,0.0,Teddy TAMGHO,15 JUN 1989,FRA,4,Montreuil-sous-Bois (FRA),11 JUN 2009,1166
51,2899,17.01,1.9,Nathan DOUGLAS,04 DEC 1982,GBR,2,Birmingham (GBR),12 JUL 2009,1166
52,2899,17.01,-1.6,Randy LEWIS,15 NOV 1978,GRN,1,Daegu (KOR),19 MAY 2010,1175
53,2899,17.01,1.8,Osniel TOSCA,30 JUN 1984,CUB,1,La Habana (CUB),03 JUL 2010,1166
54,2899,17.01,0.9,Samyr LAINE,17 JUL 1984,HAI,3,Mayagüez (PUR),29 JUL 2010,1166
55,2899,17.01,1.6,Alexey FYODOROV,25 MAY 1991,RUS,1,Sochi (RUS),25 MAY 2011,1166
56,2899,17.01,1.5,Viktor KUZNYETSOV,14 JUL 1986,UKR,1,Yalta (UKR),01 JUN 2011,1166
57,2899,17.01,0.1,Alexis COPELLO,12 AUG 1985,CUB,2,Montreuil-sous-Bois (FRA),07 JUN 2011,1166
58,2899,17.01,0.8,Fabrizio DONATO,14 AUG 1976,ITA,1,Torino (ITA),10 JUN 2011,1166
59,2899,17.01,0.0,Yoandri BETANZOS,15 FEB 1982,CUB,4q2,"DS, Daegu (KOR)",02 SEP 2011,1166
60,2899,17.01,1.9,Teddy TAMGHO,15 JUN 1989,FRA,2,Montreuil-sous-Bois (FRA),03 JUN 2013,1166
61,2899,17.01,-0.4,Teddy TAMGHO,15 JUN 1989,FRA,3,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1168
62,2899,17.01,1.0,Viktor KUZNYETSOV,14 JUL 1986,UKR,1,"Central Stadium, Kazan (RUS)",09 JUL 2013,1166
63,2899,17.01,-0.1,Yoann RAPINIER,29 SEP 1989,FRA,3,"Letzigrund, Zürich (SUI)",14 AUG 2014,1166
64,2899,17.01,2.0,Benjamin COMPAORÉ,05 AUG 1987,FRA,2,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1166
65,2899,17.01,0.9,Georgi TSONOV,02 MAY 1993,BUL,1,Pitesti (ROU),02 AUG 2015,1166
66,2899,17.01,1.3,Omar CRADDOCK,26 APR 1991,USA,3q1,"National Stadium, Beijing (CHN)",26 AUG 2015,1166
67,2899,17.01,0.2,Nelson ÉVORA,20 APR 1984,POR,2q2,"National Stadium, Beijing (CHN)",26 AUG 2015,1166
68,2899,17.01,1.5,Dmitriy SOROKIN,27 SEP 1992,RUS,1,Mungyeong (KOR),07 OCT 2015,1166
69,2899,17.01,-0.2,Alexey FYODOROV,25 MAY 1991,RUS,1,Zhukovskiy (RUS),20 JUL 2016,1167
70,2899,17.01,-0.3,Troy DORIS,12 APR 1989,GUY,2,"Letzigrund, Zürich (SUI)",01 SEP 2016,1167
71,2899,17.01,0.5,Chris CARTER,11 MAR 1989,USA,1,"Olympiastadion, Berlin (GER)",03 SEP 2016,1166
72,2899,17.01,1.8,Donald SCOTT,23 FEB 1992,USA,1,"Torrance, CA (USA)",15 APR 2017,1166
73,2899,17.01,1.1,Nazim BABAYEV,08 OCT 1997,AZE,1,"Taipei Municipal Stadium, Taipei City (TPE)",25 AUG 2017,1166
74,2899,17.01,0.0,Alexis COPELLO,12 AUG 1985,AZE,1,"Moratalaz, Madrid (ESP)",22 JUN 2018,1166
75,2899,17.01,1.0,Jordan SCOTT,29 JUN 1997,JAM,2,"Austin, TX (USA)",07 JUN 2019,1166
76,2899,17.01,0.4,Chris BENARD,09 APR 1990,USA,1,"Dinamo National Olympic Stadium, Minsk (BLR)",10 SEP 2019,1166
77,2899,17.01,0.2,Max HEß,13 JUL 1996,GER,1f1,"LA-Stadion im Sportforum, Chemnitz (GER)",24 JUL 2020,1166
78,2899,17.01,1.4,Chengetayi MAPAYA,19 DEC 1998,ZIM,1,"RV Christian Track, Manhattan, KS (USA)",16 MAY 2021,1166
79,2899,17.01,-0.1,Pedro PICHARDO,30 JUN 1993,POR,2,"Stadion Śląski, Chorzów (POL)",30 MAY 2021,1166
80,2899,17.01,0.1,Chris BENARD,09 APR 1990,USA,3,"Hayward Field, Eugene, OR (USA)",21 JUN 2021,1166
81,2899,17.01,1.0,Donald SCOTT,23 FEB 1992,USA,4q2,"National Stadium, Tokyo (JPN)",03 AUG 2021,1166
82,2899,17.01,0.7,Yaoqing FANG,20 APR 1996,CHN,8,"National Stadium, Tokyo (JPN)",05 AUG 2021,1166
83,2899,17.01,1.6,Chris BENARD,09 APR 1990,USA,1,"CVEATC, Chula Vista, CA (USA)",11 JUN 2022,1166
84,2899,17.01,1.8,Yasser Mohammed TRIKI,24 MAR 1997,ALG,2,"Stade des Grands Pêchers, Montreuil (FRA)",31 MAY 2023,1166
85,2986,17.0,1.6,Pertti POUSI,24 JUN 1946,FIN,1,Kuortane (FIN),23 JUN 1968,1165
86,2986,17.0,,Gustavo PLATT,29 JUL 1954,CUB,1,La Habana (CUB),05 MAY 1973,1165
87,2986,17.0,,Viktor SANEYEV,03 OCT 1945,URS,2,Moskva (URS),19 AUG 1973,1165
88,2986,17.0,,Jörg DREHMEL,03 MAY 1945,GDR,1,Stockholm (SWE),09 JUN 1974,1165
89,2986,17.0,,Aleksandr LISICHONOK,22 DEC 1958,URS,1,Kishinev (URS),18 AUG 1978,1165
90,2986,17.0,,Viktor SANEYEV,03 OCT 1945,URS,1,Tbilisi (GEO),30 MAY 1979,1165
91,2986,17.0,,João Carlos DE OLIVEIRA,28 MAY 1954,BRA,1,São Paulo (BRA),09 MAY 1981,1165
92,2986,17.0,,Vasiliy ISAYEV,01 FEB 1959,URS,1,Leningrad (URS),05 JUN 1981,1165
93,2986,17.0,,Gennadiy VALYUKEVICH,01 JUN 1958,URS,1,La Coruña (ESP),12 JUN 1982,1165
94,2986,17.0,,Gennadiy VALYUKEVICH,01 JUN 1958,URS,1,"Indianapolis, IN (USA)",02 JUL 1982,1165
95,2986,17.0,,Willie BANKS,11 MAR 1956,USA,2,"Berkeley, CA (USA)",12 JUN 1983,1165
96,2986,17.0,,Sergey KLIMIN,08 JAN 1956,URS,1,Beograd (SRB),23 JUL 1983,1165
97,2986,17.0,,Willie BANKS,11 MAR 1956,USA,,"Walnut, CA (USA)",28 APR 1984,1165
98,2986,17.0,1.7,Dario BADINELLI,10 AUG 1960,ITA,1,Cagliari (ITA),09 SEP 1984,1165
99,2986,17.0,1.3,Mihai ENE,24 JUL 1960,ROU,1,Bucureşti (ROU),12 JUL 1985,1165
0,2986,17.0,,Ján ČADO,07 MAY 1963,TCH,1,Praha (TCH),18 SEP 1986,1165
1,2986,17.0,-0.6,Jacek PASTUSIŃSKI,08 SEP 1964,POL,4q2,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1168
2,2986,17.0,2.0,Andrey KAYUKOV,12 APR 1964,URS,1,Sochi (URS),20 MAY 1988,1165
3,2986,17.0,,Juan Miguel LÓPEZ,07 APR 1967,CUB,1,Stockholm (SWE),05 JUL 1988,1165
4,2986,17.0,,Oleg PROTSENKO,11 AUG 1963,URS,2q2,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988,1165
5,2986,17.0,-1.0,Vasiliy SOKOV,07 APR 1968,URS,1,Sochi (URS),28 MAY 1989,1171
6,2986,17.0,1.5,John HERBERT,20 APR 1962,GBR,5,Stockholm (SWE),02 JUL 1990,1165
7,2986,17.0,0.4,Ján ČADO,07 MAY 1963,TCH,1,Edinburgh (GBR),06 JUL 1990,1165
8,2986,17.0,0.9,Viktor SAZANKOV,07 MAY 1968,URS,q,Bryansk (URS),10 AUG 1990,1165
9,2986,17.0,0.5,Anísio Souza SILVA,18 JUN 1969,BRA,1,Rio de Janeiro (BRA),02 SEP 1990,1165
10,2986,17.0,0.0,Andrzej GRABARCZYK,12 JAN 1964,POL,1,Kielce (POL),12 JUL 1991,1165
11,2986,17.0,1.2,Shixin ZHOU,05 AUG 1967,CHN,8,"Estadio Olímpico, Barcelona (ESP)",03 AUG 1992,1165
12,2986,17.0,0.4,Osiris MORA,03 OCT 1973,CUB,1,La Habana (CUB),20 FEB 1993,1165
13,2986,17.0,1.9,Gregorio HERNÁNDEZ,07 JUN 1968,CUB,2,La Habana (CUB),23 MAY 1993,1165
14,2986,17.0,,Yevgeniy TIMOFEYEV,22 FEB 1974,RUS,1,Krasnodar (RUS),26 MAY 1993,1165
15,2986,17.0,-0.1,Igor LAPSHIN,08 AUG 1963,BLR,1,Kielce (POL),16 JUN 1993,1165
16,2986,17.0,1.5,Oleg DENISHCHIK,10 NOV 1969,BLR,1,Gomel (BLR),24 JUN 1993,1165
17,2986,17.0,0.5,Damir TASHPULATOV,29 JAN 1964,UZB,2,Almaty (KAZ),21 MAY 1994,1165
18,2986,17.0,1.8,Andrey KAYUKOV,12 APR 1964,RUS,3,Sochi (RUS),09 SEP 1994,1165
19,2986,17.0,0.8,Daniel OSORIO,05 NOV 1972,CUB,2,La Habana (CUB),02 MAR 1995,1165
20,2986,17.0,2.0,Viktor SAZANKOV,07 MAY 1968,BLR,,Gomel (BLR),07 JUL 1995,1165
21,2986,17.0,0.2,Aliecer URRUTIA,22 SEP 1974,CUB,3,Camagüey (CUB),19 JAN 1996,1165
22,2986,17.0,0.0,Ndabazihle MDHLONGWA,30 MAY 1973,ZIM,1,"Lafayette, LA (USA)",30 MAR 1996,1165
23,2986,17.0,-0.9,Mike CONLEY,05 OCT 1962,USA,q,"Atlanta, GA (USA)",14 JUN 1996,1170
24,2986,17.0,2.0,Erick WALDER,05 NOV 1971,USA,5,"Atlanta, GA (USA)",15 JUN 1996,1165
25,2986,17.0,1.8,Salem Mouled AL AHMADI,12 SEP 1969,KSA,1,At Ta'if (KSA),10 SEP 1997,1165
26,2986,17.0,-0.2,Andrew OWUSU,08 JUL 1972,GHA,3,"FBK Stadium, Hengelo (NED)",01 JUN 1998,1166
27,2986,17.0,1.6,Jonathan EDWARDS,10 MAY 1966,GBR,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1165
28,2986,17.0,-0.3,Denis KAPUSTIN,05 OCT 1970,RUS,1,Bruxelles (BEL),28 AUG 1998,1166
29,2986,17.0,0.6,Sergey ARZAMASOV,09 APR 1971,KAZ,1,Bangkok (THA),19 DEC 1998,1165
30,2986,17.0,0.2,Charles Michael FRIEDEK,26 AUG 1971,GER,1,Erfurt (GER),04 JUL 1999,1165
31,2986,17.0,0.0,Brian WELLMAN,08 SEP 1967,BER,1,"Flagstaff, AZ (USA)",19 JUL 1999,1165
32,2986,17.0,1.7,Kenny BOUDINE,25 JAN 1973,FRA,2,Castres (FRA),08 AUG 1999,1165
33,2986,17.0,-0.3,Andrew MURPHY,18 DEC 1969,AUS,6q2,"La Cartuja, Sevilla (ESP)",23 AUG 1999,1166
34,2986,17.0,1.8,Jiří KUNTOŠ,02 OCT 1973,CZE,8,"La Cartuja, Sevilla (ESP)",25 AUG 1999,1165
35,2986,17.0,0.7,Colomba FOFANA,11 APR 1977,FRA,1,Castres (FRA),27 JUL 2000,1165
36,2986,17.0,1.3,Charles Michael FRIEDEK,26 AUG 1971,GER,1,Braunschweig (GER),30 JUL 2000,1165
37,2986,17.0,0.3,Yoel GARCÍA,25 NOV 1973,CUB,1,Rieti (ITA),03 SEP 2000,1165
38,2986,17.0,0.8,Rostislav DIMITROV,26 DEC 1974,BUL,4q1,"Olympic Stadium, Sydney (AUS)",23 SEP 2000,1165
39,2986,17.0,0.1,Aleksandr GLAVATSKIY,02 MAY 1970,BLR,2,Chania (GRE),04 JUN 2001,1165
40,2986,17.0,0.4,Christian OLSSON,25 JAN 1980,SWE,1,Vaasa (FIN),24 JUN 2001,1165
41,2986,17.0,0.2,Kenta BELL,16 MAR 1977,USA,1,"Mangueirão, Belém (BRA)",05 MAY 2002,1165
42,2986,17.0,0.0,Alexander MARTÍNEZ,23 AUG 1977,CUB,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1165
43,2986,17.0,1.8,Phillips IDOWU,30 DEC 1978,GBR,1,Szombathely (HUN),29 MAY 2004,1165
44,2986,17.0,-0.1,Danil BURKENYA,20 JUL 1978,RUS,4,"Olympiastadion, Berlin (GER)",12 SEP 2004,1165
45,2986,17.0,-0.9,Rodrigo GONCALVES MENDES,21 JUN 1978,BRA,2,São Paulo (BRA),19 JUN 2005,1170
46,2986,17.0,1.6,David GIRAT,26 AUG 1984,CUB,2,Kazan (RUS),25 JUN 2005,1165
47,2986,17.0,0.5,Tarik BOUGUETAIB,30 APR 1981,MAR,2,Almería (ESP),29 JUN 2005,1165
48,2986,17.0,0.6,Yevgeniy PLOTNIR,26 JUN 1977,RUS,1,Moskva (RUS),16 JUL 2005,1165
49,2986,17.0,0.0,Michael VELTER,20 MAR 1980,BEL,1,Vilvoorde (BEL),14 MAY 2006,1165
50,2986,17.0,-0.4,Aleksandr SERGEYEV,29 JUL 1983,RUS,3,"Meteor, Zhukovskiy (RUS)",24 JUN 2006,1167
51,2986,17.0,-1.6,Danil BURKENYA,20 JUL 1978,RUS,1,Zhukovskiy (RUS),09 JUN 2007,1174
52,2986,17.0,-0.4,Walter DAVIS,02 JUL 1979,USA,6,Oslo (NOR),15 JUN 2007,1167
53,2986,17.0,1.8,Deokhyeon KIM,08 DEC 1985,KOR,2,Amman (JOR),29 JUL 2007,1165
54,2986,17.0,0.6,Aarik WILSON,25 OCT 1982,USA,2,Göteborg (SWE),01 AUG 2007,1165
55,2986,17.0,-0.4,Onochie ACHIKE,31 JAN 1975,GBR,1,Thonon-les-Bains (FRA),24 MAY 2008,1167
56,2986,17.0,,Dmitriy KOLOSOV,08 JUN 1986,RUS,2,Moskva (RUS),22 JUN 2008,1165
57,2986,17.0,0.2,Viktor KUZNYETSOV,14 JUL 1986,UKR,3,Kyiv (UKR),03 JUL 2008,1165
58,2986,17.0,-0.1,Christian OLSSON,25 JAN 1980,SWE,3,Stockholm (SWE),22 JUL 2008,1165
