"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
14,2039,14.31,0.8,Dariya DERKACH,27 MAR 1993,ITA,1,"Stadio Guidobaldi, Rieti (ITA)",17 JUN 2021,1149
15,2039,14.31,1.8,Neele ECKHARDT-NOACK,02 JUL 1992,GER,1,"Besagroup-Sportpark, Rhede (GER)",29 MAY 2022,1149
16,2039,14.31,-0.2,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1150
17,2118,14.3,1.8,María Concepción PAREDES,19 JUL 1970,ESP,1,Segovia (ESP),28 JUN 1994,1148
18,2118,14.3,0.9,Ruiping REN,01 FEB 1976,CHN,6,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,1148
19,2118,14.3,0.0,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,Moskva (RUS),03 AUG 1998,1148
20,2118,14.3,1.5,Yamilé ALDAMA,14 AUG 1972,CUB,1,La Habana (CUB),14 JAN 1999,1148
21,2118,14.3,1.6,Yamilé ALDAMA,14 AUG 1972,CUB,1,La Habana (CUB),19 FEB 1999,1148
22,2118,14.3,0.2,Adelina GAVRILĂ,26 NOV 1978,ROU,2,Constanta (ROU),16 MAY 1999,1148
23,2118,14.3,0.1,Olena HOVOROVA,18 SEP 1973,UKR,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999,1148
24,2118,14.3,-0.9,Cristina NICOLAU,09 AUG 1977,ROU,2,"Crystal Palace, London (GBR)",07 AUG 1999,1153
25,2118,14.3,0.0,Oksana ROGOVA,07 OCT 1978,RUS,3q1,"La Cartuja, Sevilla (ESP)",22 AUG 1999,1148
26,2118,14.3,-0.4,Baya RAHOULI,27 JUL 1979,ALG,2q2,"La Cartuja, Sevilla (ESP)",22 AUG 1999,1150
27,2118,14.3,1.8,Baya RAHOULI,27 JUL 1979,ALG,,Adelaide (AUS),08 MAR 2000,1148
28,2118,14.3,1.9,Ruiping REN,01 FEB 1976,CHN,1,Mito (JPN),07 MAY 2000,1148
29,2118,14.3,1.1,Adelina GAVRILĂ,26 NOV 1978,ROU,1,Constanta (ROU),27 MAY 2000,1148
30,2118,14.3,-0.9,Yamilé ALDAMA,14 AUG 1972,CUB,4,"Olympic Stadium, Sydney (AUS)",24 SEP 2000,1153
31,2118,14.3,-0.3,Magdelín MARTÍNEZ,10 FEB 1976,ITA,2,Zagreb (CRO),02 JUL 2001,1149
32,2118,14.3,-0.6,Olena HOVOROVA,18 SEP 1973,UKR,1,Kyiv (UKR),25 MAY 2002,1151
33,2118,14.3,1.0,Magdelín MARTÍNEZ,10 FEB 1976,ITA,1q1,"Olympiastadion, München (GER)",08 AUG 2002,1148
34,2118,14.3,0.2,Baya RAHOULI,27 JUL 1979,ALG,1,Sesto Fiorentino (ITA),17 MAY 2003,1148
35,2118,14.3,-0.1,Mariya DIMITROVA,07 AUG 1976,BUL,2,Istanbul (TUR),03 JUL 2004,1148
36,2118,14.3,0.4,Marija MARTINOVIĆ,17 APR 1979,SCG,1,Dolenjske Toplice (SLO),31 MAY 2006,1148
37,2118,14.3,0.4,Anastasiya ZHURAVLYEVA,09 OCT 1981,UZB,1,Thessaloniki (GRE),24 JUL 2006,1148
38,2118,14.3,1.9,Yarianna MARTÍNEZ,20 SEP 1984,CUB,3,Alcalá de Henáres (ESP),07 JUL 2007,1148
39,2118,14.3,0.8,Shani MARKS,24 AUG 1980,USA,1,"Chula Vista, CA (USA)",13 JUN 2008,1148
40,2118,14.3,0.4,Anna PYATYKH,04 APR 1981,RUS,1,Athina (GRE),27 MAY 2009,1148
41,2118,14.3,1.8,Yarianna MARTÍNEZ,20 SEP 1984,CUB,1,La Habana (CUB),11 JUN 2010,1148
42,2118,14.3,1.8,Natallia VYATKINA,10 FEB 1987,BLR,4q1,"Estadio Olímpico, Barcelona (ESP)",29 JUL 2010,1148
43,2118,14.3,0.9,Yusmay BICET,08 DEC 1983,CUB,5,La Habana (CUB),18 FEB 2011,1148
44,2118,14.3,1.1,Caterine IBARGUEN,12 FEB 1984,COL,1,Ponce (PUR),05 MAR 2011,1148
45,2118,14.3,1.8,Marija ŠESTAK,17 APR 1979,SLO,1,Ljubljana (SLO),27 JUL 2011,1148
46,2118,14.3,0.3,Cristina-Ioana BUJIN,12 APR 1988,ROU,1q2,"National Stadium, Shenzhen (CHN)",18 AUG 2011,1148
47,2118,14.3,-0.1,Baya RAHOULI,27 JUL 1979,ALG,4q2,"DS, Daegu (KOR)",30 AUG 2011,1148
48,2118,14.3,1.6,Josleidy RIBALTA,02 MAY 1990,CUB,1,La Habana (CUB),17 FEB 2012,1148
49,2118,14.3,-0.7,Josleidy RIBALTA,02 MAY 1990,CUB,2,La Habana (CUB),27 MAY 2012,1152
50,2118,14.3,-1.5,Tatyana LEBEDEVA,21 JUL 1976,RUS,4q1,"Olympic Stadium, London (GBR)",03 AUG 2012,1157
51,2118,14.3,1.4,Zhanna KNYAZHEVA,25 SEP 1989,UKR,1,Tel Aviv (ISR),04 MAY 2013,1148
52,2118,14.3,0.6,Irina GUMENYUK,06 JAN 1988,RUS,4q1,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1148
53,2118,14.3,0.7,Yekaterina KONEVA,25 SEP 1988,RUS,2q2,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1148
54,2118,14.3,-1.2,Kimberly WILLIAMS,03 NOV 1988,JAM,,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1155
55,2118,14.3,1.6,Hanna MINENKO,25 SEP 1989,ISR,1,Tel Aviv (ISR),23 MAY 2015,1148
56,2118,14.3,0.1,Olga RYPAKOVA,30 NOV 1984,KAZ,2,"Olympiastadion, Stockholm (SWE)",30 JUL 2015,1148
57,2118,14.3,0.1,Olga RYPAKOVA,30 NOV 1984,KAZ,1,Taoyuan (TPE),20 MAY 2016,1148
58,2118,14.3,-0.1,Kimberly WILLIAMS,03 NOV 1988,JAM,,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1148
59,2118,14.3,-0.1,Anna KRYLOVA,03 OCT 1985,RUS,1,Sochi (RUS),26 MAY 2017,1148
60,2118,14.3,-0.5,Liadagmis POVEA,06 FEB 1996,CUB,1,"CNDA, Bragança Paulista (BRA)",08 JUL 2018,1151
61,2118,14.3,0.0,Nubia SOARES,26 MAR 1996,BRA,5,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1148
62,2118,14.3,0.2,Jeanine ASSANI ISSOUF,17 AUG 1992,FRA,4q1,"Olympiastadion, Berlin (GER)",08 AUG 2018,1148
63,2118,14.3,0.8,Olha SALADUKHA,04 JUN 1983,UKR,6,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1148
64,2118,14.3,0.3,Olha SALADUKHA,04 JUN 1983,UKR,7,"Stade Charléty, Paris (FRA)",24 AUG 2019,1148
65,2118,14.3,0.3,Keturah ORJI,05 MAR 1996,USA,4q1,"Khalifa International Stadium, Doha (QAT)",03 OCT 2019,1148
66,2118,14.3,0.5,Kristiina MÄKELÄ,20 NOV 1992,FIN,,"Urheilukenttä, Orimattila (FIN)",21 JUL 2020,1148
67,2118,14.3,1.7,Darya NIDBAYKINA,26 DEC 1994,RUS,2,"Olympic Stadium, Cheboksary (RUS)",25 JUN 2021,1148
68,2118,14.3,0.4,Kimberly WILLIAMS,03 NOV 1988,JAM,4q1,"National Stadium, Tokyo (JPN)",30 JUL 2021,1148
69,2118,14.3,0.2,Leyanis PÉREZ HERNÁNDEZ,10 JAN 2002,CUB,2,"Estadio Panamericano, La Habana (CUB)",18 JUN 2022,1148
70,2118,14.3,0.7,Leyanis PÉREZ HERNÁNDEZ,10 JAN 2002,CUB,8q1,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1148
71,2118,14.3,0.0,Keturah ORJI,05 MAR 1996,USA,2,"Icahn Stadium, New York, NY (USA)",24 JUN 2023,1148
72,2173,14.29,1.4,Ruiping REN,01 FEB 1976,CHN,1,Beijing (CHN),13 SEP 1993,1147
73,2173,14.29,0.0,Yolanda CHEN,26 JUL 1961,RUS,5,Nice (FRA),12 JUL 1995,1147
74,2173,14.29,1.9,Jelena BLAZEVICA,11 MAY 1970,LAT,3q2,"Ullevi Stadium, Göteborg (SWE)",08 AUG 1995,1147
75,2173,14.29,0.0,Iva PRANDZHEVA,15 FEB 1972,BUL,6,"Stade Louis II, Monaco (MON)",09 SEP 1995,1147
76,2173,14.29,1.0,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,2,Bratislava (SVK),10 JUN 1997,1147
77,2173,14.29,-0.3,Olga Lidia CEPERO,04 FEB 1975,CUB,1,La Habana (CUB),13 FEB 1998,1148
78,2173,14.29,0.6,Yamilé ALDAMA,14 AUG 1972,CUB,3,"SGJ, Johannesburg (RSA)",11 SEP 1998,1147
79,2173,14.29,1.6,Olena HOVOROVA,18 SEP 1973,UKR,2,Chania (GRE),28 JUL 1999,1147
80,2173,14.29,1.0,Anja VALANT-VELEPEC,08 SEP 1977,SLO,4,"Ullevi Stadium, Göteborg (SWE)",01 AUG 1999,1147
81,2173,14.29,-0.1,Yamilé ALDAMA,14 AUG 1972,CUB,4q1,"La Cartuja, Sevilla (ESP)",22 AUG 1999,1147
82,2173,14.29,,Inessa KRAVETS,05 OCT 1966,UKR,5,Athina (GRE),28 JUN 2000,1147
83,2173,14.29,-0.4,Ashia HANSEN,05 DEC 1971,GBR,2q1,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1149
84,2173,14.29,-0.4,Ni REN,14 MAY 1979,CHN,3,Guangzhou (CHN),17 NOV 2001,1149
85,2173,14.29,1.2,Mabel GAY,05 MAY 1983,CUB,1,La Habana (CUB),05 APR 2002,1147
86,2173,14.29,0.6,Francoise MBANGO ETONE,14 APR 1976,CMR,4,"Stadion Juliska, Praha (CZE)",17 JUN 2002,1147
87,2173,14.29,0.7,Oksana ROGOVA,07 OCT 1978,RUS,4,Rethymno (GRE),07 JUL 2002,1147
88,2173,14.29,0.8,Heli KOIVULA,27 JUN 1975,FIN,1,Lappeenranta (FIN),18 AUG 2002,1147
89,2173,14.29,-0.4,Olena HOVOROVA,18 SEP 1973,UKR,7,Oslo (NOR),27 JUN 2003,1149
90,2173,14.29,,Nadezhda ALYOKHINA,22 SEP 1978,RUS,q,Tula (RUS),08 AUG 2003,1147
91,2173,14.29,0.0,Adelina GAVRILĂ,26 NOV 1978,ROU,9,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1147
92,2173,14.29,0.0,Kéne NDOYE,20 NOV 1978,SEN,10,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1147
93,2173,14.29,1.0,Adelina GAVRILĂ,26 NOV 1978,ROU,2,Ostrava (CZE),08 JUN 2004,1147
94,2173,14.29,0.6,Natallia SAFRONAVA,11 APR 1974,BLR,3,Plovdiv (BUL),19 JUN 2004,1147
95,2173,14.29,0.2,Yusmay BICET,08 DEC 1983,CUB,1,Nerva (ESP),30 JUN 2004,1147
96,2173,14.29,1.6,Qiuyan HUANG,25 JAN 1980,CHN,1,Tianjin (CHN),30 JUL 2004,1147
97,2173,14.29,1.3,Yelena OLEYNIKOVA,09 DEC 1976,RUS,2,Huelva (ESP),07 JUN 2005,1147
98,2173,14.29,1.5,Natallia SAFRONAVA,11 APR 1974,BLR,3,Zaragoza (ESP),23 JUN 2005,1147
99,2173,14.29,,Yusmay BICET,08 DEC 1983,CUB,2,La Habana (CUB),25 FEB 2006,1147
0,2173,14.29,0.0,Olesya IVANENKO,06 OCT 1982,RUS,4,Tula (RUS),12 JUN 2006,1147
1,2173,14.29,0.7,Carolina KLÜFT,02 FEB 1983,SWE,1,Växjö (SWE),08 JUN 2008,1147
2,2173,14.29,0.4,Carlota CASTREJANA,25 APR 1973,ESP,1,Alcalá de Henáres (ESP),13 JUL 2008,1147
3,2173,14.29,1.5,Teresa NZOLA MESO,30 NOV 1983,FRA,1,Pierre-Bénite (FRA),12 JUN 2009,1147
4,2173,14.29,0.5,Carmen Cristina TOMA,28 MAR 1989,ROU,1,Bucureşti (ROU),12 JUN 2009,1147
5,2173,14.29,0.3,Cristina-Ioana BUJIN,12 APR 1988,ROU,4q2,"Olympiastadion, Berlin (GER)",15 AUG 2009,1147
6,2173,14.29,2.0,Caterine IBARGUEN,12 FEB 1984,COL,2,San Fernando (ESP),05 JUN 2010,1147
7,2173,14.29,1.9,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1,Minsk (BLR),04 JUN 2011,1147
8,2173,14.29,1.2,Simona LA MANTIA,14 APR 1983,ITA,2,"Olympiastadion, Stockholm (SWE)",18 JUN 2011,1147
9,2173,14.29,0.4,Alsu MURTAZINA,12 DEC 1987,RUS,1q2,Cheboksary (RUS),23 JUL 2011,1147
10,2173,14.29,0.4,Yamilé ALDAMA,14 AUG 1972,GBR,4,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1147
11,2173,14.29,0.5,Simona LA MANTIA,14 APR 1983,ITA,1,Torino (ITA),08 JUN 2012,1147
12,2173,14.29,0.0,Irina EKTOVA,08 JAN 1987,KAZ,2,Almaty (KAZ),30 JUN 2012,1147
13,2173,14.29,,Baya RAHOULI,27 JUL 1979,ALG,1,Doha (QAT),24 MAY 2013,1147
14,2173,14.29,-1.2,Hanna MINENKO,25 SEP 1989,ISR,1,Rabat (MAR),09 JUN 2013,1154
15,2173,14.29,0.7,Natalya ALEKSEYEVA,28 NOV 1986,RUS,2,Moskva (RUS),25 JUL 2013,1147
16,2173,14.29,-0.6,Hanna MINENKO,25 SEP 1989,ISR,3,"Olympic Stadium, London (GBR)",26 JUL 2013,1150
17,2173,14.29,,Yarianna MARTÍNEZ,20 SEP 1984,CUB,1,La Habana (CUB),19 MAR 2014,1147
18,2173,14.29,2.0,Hanna MINENKO,25 SEP 1989,ISR,1,Lisboa (POR),27 JUL 2014,1147
19,2173,14.29,-0.5,Yarianna MARTÍNEZ,20 SEP 1984,CUB,2,Ciudad de México (MEX),16 AUG 2014,1150
20,2173,14.29,0.8,Dailenys ALCÁNTARA,10 AUG 1991,CUB,2,Ciudad de México (MEX),16 AUG 2014,1147
21,2173,14.29,0.2,Yekaterina KONEVA,25 SEP 1988,RUS,1q1,"Main Stadium, Gwangju (KOR)",10 JUL 2015,1147
22,2173,14.29,1.7,Keturah ORJI,05 MAR 1996,USA,1q1,"Jacksonville, FL (USA)",28 MAY 2016,1147
23,2173,14.29,0.2,Kristin GIERISCH,20 AUG 1990,GER,1,Garbsen (GER),21 MAY 2017,1147
24,2173,14.29,0.5,Andreea PANȚUROIU,24 FEB 1995,ROU,1,Cluj-Napoca (ROU),03 JUN 2017,1147
25,2173,14.29,1.9,Anna JAGACIAK,10 FEB 1990,POL,1,Bursa (TUR),06 JUL 2017,1147
26,2173,14.29,0.8,Patrícia MAMONA,21 NOV 1988,POR,2q2,"Olympic Stadium, London (GBR)",05 AUG 2017,1147
27,2173,14.29,0.4,Olga RYPAKOVA,30 NOV 1984,KAZ,3,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017,1147
28,2173,14.29,-0.7,Ana PELETEIRO,02 DEC 1995,ESP,6,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1151
29,2173,14.29,0.9,Kimberly WILLIAMS,03 NOV 1988,JAM,2,"Paavo Nurmen Stadion, Turku (FIN)",08 JUN 2021,1147
30,2173,14.29,0.6,Keturah ORJI,05 MAR 1996,USA,1q1,"Hayward Field, Eugene, OR (USA)",18 JUN 2021,1147
31,2173,14.29,-0.1,Rouguy DIALLO,05 FEB 1995,FRA,6q2,"National Stadium, Tokyo (JPN)",30 JUL 2021,1147
32,2173,14.29,1.8,Kimberly WILLIAMS,03 NOV 1988,JAM,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1147
33,2173,14.29,0.1,Kimberly WILLIAMS,03 NOV 1988,JAM,7,"Hayward Field, Eugene, OR (USA)",18 JUL 2022,1147
34,2173,14.29,1.4,Senni SALMINEN,29 JAN 1996,FIN,2,"Keskusurheilukenttä, Joensuu (FIN)",06 AUG 2022,1147
35,2236,14.28,0.9,Zhang YAN,01 JUN 1972,CHN,2,Beijing (CHN),13 SEP 1993,1146
36,2236,14.28,1.4,Rodica MATEESCU,13 MAR 1971,ROU,3,Stockholm (SWE),12 JUL 1994,1146
37,2236,14.28,1.1,Olga Lidia CEPERO,04 FEB 1975,CUB,1,La Habana (CUB),16 MAY 1997,1146
38,2236,14.28,2.0,Yamilé ALDAMA,14 AUG 1972,CUB,1,La Habana (CUB),15 MAY 1998,1146
39,2236,14.28,1.8,Mariya DIMITROVA,07 AUG 1976,BUL,2,Sofia (BUL),20 JUN 1998,1146
40,2236,14.28,-0.2,Betty LISE,05 SEP 1972,FRA,1,Dijon (FRA),04 JUL 1998,1147
41,2236,14.28,-0.2,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,3,Osaka (JPN),08 MAY 1999,1147
42,2236,14.28,0.0,Paraskevi TSIAMITA,10 MAR 1972,GRE,4,Osaka (JPN),08 MAY 1999,1146
43,2236,14.28,1.0,Ashia HANSEN,05 DEC 1971,GBR,3q2,"La Cartuja, Sevilla (ESP)",22 AUG 1999,1146
44,2236,14.28,-0.4,Cristina NICOLAU,09 AUG 1977,ROU,6,"Olympiastadion, München (GER)",11 SEP 1999,1148
45,2236,14.28,0.0,Natallia SAFRONAVA,11 APR 1974,BLR,3,St. Petersburg (RUS),18 JUN 2000,1146
46,2236,14.28,-0.2,Heli KOIVULA,27 JUN 1975,FIN,3q,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001,1147
47,2236,14.28,-0.2,Heli KOIVULA,27 JUN 1975,FIN,5,"Commonwealth Stadium, Edmonton (CAN)",10 AUG 2001,1147
48,2236,14.28,1.4,Francoise MBANGO ETONE,14 APR 1976,CMR,3,Rieti (ITA),02 SEP 2001,1146
49,2236,14.28,1.0,Olga Lidia CEPERO,04 FEB 1975,CUB,1,La Habana (CUB),23 FEB 2002,1146
50,2236,14.28,,Yusmay BICET,08 DEC 1983,CUB,2,La Habana (CUB),23 FEB 2002,1146
51,2236,14.28,,Francoise MBANGO ETONE,14 APR 1976,CMR,2,Kassel (GER),14 JUN 2002,1146
52,2236,14.28,0.9,Kéne NDOYE,20 NOV 1978,SEN,2,Radés (TUN),06 AUG 2002,1146
53,2236,14.28,0.0,Qiuyan HUANG,25 JAN 1980,CHN,1,Busan (KOR),13 OCT 2002,1146
54,2236,14.28,0.1,Anna PYATYKH,04 APR 1981,RUS,5,Zürich (SUI),15 AUG 2003,1146
55,2236,14.28,0.5,Anna PYATYKH,04 APR 1981,RUS,4q2,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1146
56,2236,14.28,-1.0,Qiuyan HUANG,25 JAN 1980,CHN,1,Nanjing (CHN),02 MAY 2004,1152
57,2236,14.28,1.2,Simona LA MANTIA,14 APR 1983,ITA,1,Torino (ITA),03 JUN 2005,1146
58,2236,14.28,-0.4,Nadezhda ALYOKHINA,22 SEP 1978,RUS,1,Tula (RUS),13 JUL 2005,1148
59,2236,14.28,0.3,Yarianna MARTÍNEZ,20 SEP 1984,CUB,1,Santo Domingo (DOM),08 JUL 2006,1146
60,2236,14.28,1.3,Olha SALADUKHA,04 JUN 1983,UKR,5,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1146
61,2236,14.28,1.5,Yarianna MARTÍNEZ,20 SEP 1984,CUB,1,La Habana (CUB),25 JAN 2007,1146
62,2236,14.28,0.0,Dana VELĎÁKOVÁ,03 JUN 1981,SVK,3,Dubnica nad Váhom (SVK),16 SEP 2007,1146
63,2236,14.28,-0.9,Gisele LIMA DE OLIVEIRA,01 AUG 1980,BRA,1,São Paulo (BRA),16 APR 2008,1151
64,2236,14.28,1.1,Anna PYATYKH,04 APR 1981,RUS,1,Athina (GRE),28 MAY 2008,1146
65,2236,14.28,0.2,Magdelín MARTÍNEZ,10 FEB 1976,ITA,3,"Parc des Sports, Annecy (FRA)",21 JUN 2008,1146
66,2236,14.28,0.8,Yarianna MARTÍNEZ,20 SEP 1984,CUB,1,La Habana (CUB),19 JUL 2008,1146
67,2236,14.28,0.2,Olha SALADUKHA,04 JUN 1983,UKR,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1146
68,2236,14.28,0.9,Valeriya KANATOVA,29 AUG 1992,UZB,3,Tashkent (UZB),11 JUN 2011,1146
69,2236,14.28,-0.1,Paraskevi PAPACHRISTOU,17 APR 1989,GRE,1q1,"Mestský Stadion, Ostrava (CZE)",14 JUL 2011,1146
70,2236,14.28,-0.2,Dana VELĎÁKOVÁ,03 JUN 1981,SVK,5q2,"DS, Daegu (KOR)",30 AUG 2011,1147
71,2236,14.28,1.4,Olha SALADUKHA,04 JUN 1983,UKR,,Milano (ITA),18 SEP 2011,1146
72,2236,14.28,0.4,Mabel GAY,05 MAY 1983,CUB,3,Guadalajara (MEX),28 OCT 2011,1146
73,2236,14.28,1.5,Yarianna MARTÍNEZ,20 SEP 1984,CUB,3,La Habana (CUB),03 FEB 2012,1146
74,2236,14.28,0.4,Svetlana BOLSHAKOVA,14 OCT 1984,BEL,1,Lokeren (BEL),28 MAY 2012,1146
75,2236,14.28,-0.2,Yana BORODINA,21 APR 1992,RUS,5q2,"Olympiastadion, Helsinki (FIN)",27 JUN 2012,1147
76,2236,14.28,,Yekaterina KAYUKOVA-CHERNENKO,09 OCT 1986,RUS,7,Cheboksary (RUS),04 JUL 2012,1146
77,2236,14.28,-0.1,Yargelis SAVIGNE,13 NOV 1984,CUB,5q2,"Olympic Stadium, London (GBR)",03 AUG 2012,1146
78,2236,14.28,,Alsu MURTAZINA,12 DEC 1987,RUS,1,Kazan (RUS),02 JUL 2014,1146
79,2236,14.28,0.2,Kimberly WILLIAMS,03 NOV 1988,JAM,4,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1146
80,2236,14.28,1.0,Yekaterina KONEVA,25 SEP 1988,RUS,1,Mungyeong (KOR),06 OCT 2015,1146
81,2236,14.28,1.4,Jenny ELBE,18 APR 1990,GER,1,Dresden (GER),14 MAY 2016,1146
82,2236,14.28,-0.4,Paraskevi PAPACHRISTOU,17 APR 1989,GRE,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1148
83,2236,14.28,0.6,Viktoriya PROKOPENKO,17 APR 1991,RUS,1,Cheboksary (RUS),23 JUN 2016,1146
84,2236,14.28,0.7,Kimberly WILLIAMS,03 NOV 1988,JAM,,Kingston (JAM),25 JUN 2017,1146
85,2236,14.28,1.7,Nubia SOARES,26 MAR 1996,BRA,4,Huelva (ESP),20 JUN 2019,1146
86,2236,14.28,0.9,Dovilė KILTY,14 JUL 1993,LTU,1,"Sandnes Stadion, Sandnes (NOR)",10 AUG 2019,1146
87,2236,14.28,1.2,Hanna MINENKO,25 SEP 1989,ISR,1,"Keskusurheilukenttä, Joensuu (FIN)",14 JUL 2021,1146
88,2236,14.28,0.0,Keturah ORJI,05 MAR 1996,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 MAY 2022,1146
89,2290,14.27,0.0,Anna BIRYUKOVA,27 SEP 1967,RUS,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 1993,1145
90,2290,14.27,0.7,Inna LASOVSKAYA,17 DEC 1969,RUS,,"Olympiastadion, Helsinki (FIN)",08 AUG 1994,1145
91,2290,14.27,0.0,María Concepción PAREDES,19 JUL 1970,ESP,2f,Sevilla (ESP),03 JUN 1995,1145
92,2290,14.27,0.0,Olena KHLUSOVICH,02 NOV 1969,UKR,2,Kyiv (UKR),09 JUN 1996,1145
93,2290,14.27,-1.2,Yamilé ALDAMA,14 AUG 1972,CUB,2,La Habana (CUB),16 MAY 1997,1152
94,2290,14.27,0.0,Šárka KAŠPÁRKOVÁ,20 MAY 1971,CZE,2,Kingston (JAM),19 SEP 1997,1145
95,2290,14.27,0.3,Magdelín MARTÍNEZ,10 FEB 1976,ITA,1,La Habana (CUB),26 JUN 1998,1145
96,2290,14.27,0.0,Lingmei WU,16 FEB 1973,CHN,1,Beijing (CHN),05 SEP 1998,1145
97,2290,14.27,0.6,Ruiping REN,01 FEB 1976,CHN,1,Bangkok (THA),18 DEC 1998,1145
98,2290,14.27,0.7,Paraskevi TSIAMITA,10 MAR 1972,GRE,2,Rio de Janeiro (BRA),25 APR 1999,1145
99,2290,14.27,1.4,Olena HOVOROVA,18 SEP 1973,UKR,3,Sevilla (ESP),28 MAY 1999,1145
0,2290,14.27,0.0,Olga VASDEKI,26 SEP 1973,GRE,4q2,"La Cartuja, Sevilla (ESP)",22 AUG 1999,1145
1,2290,14.27,0.9,Mariya DIMITROVA,07 AUG 1976,BUL,5,Kalamata (GRE),04 JUN 2000,1145
2,2290,14.27,-0.1,Olena KHLUSOVICH,02 NOV 1969,UKR,1,Kyiv (UKR),16 JUL 2000,1145
3,2290,14.27,-1.1,Oksana ROGOVA,07 OCT 1978,RUS,2,Tula (RUS),24 JUL 2000,1151
4,2290,14.27,-0.7,Yamilé ALDAMA,14 AUG 1972,CUB,3q1,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1149
5,2290,14.27,-0.3,Yevgeniya ZHDANOVA-FADEYEVA,27 JUL 1966,RUS,4,Tula (RUS),15 JUL 2001,1146
6,2290,14.27,0.6,Olga YERSHOVA,13 AUG 1976,RUS,1,Tula (RUS),01 JUN 2002,1145
7,2290,14.27,-0.6,Irina VASILYEVA,09 APR 1979,RUS,3,Tula (RUS),09 JUN 2002,1148
8,2290,14.27,0.6,Cristina NICOLAU,09 AUG 1977,ROU,2,Bucureşti (ROU),27 JUL 2002,1145
9,2290,14.27,1.5,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Sâo Caetano do Sul (BRA),12 FEB 2003,1145
10,2290,14.27,0.5,Adelina GAVRILĂ,26 NOV 1978,ROU,8,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2004,1145
11,2290,14.27,0.4,Heli KOIVULA-KRUGER,27 JUN 1975,FIN,1,Vaasa (FIN),01 AUG 2004,1145
12,2290,14.27,0.8,Baya RAHOULI,27 JUL 1979,ALG,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005,1145
13,2290,14.27,-1.8,Viktoriya GUROVA,22 MAY 1982,RUS,1,Tula (RUS),24 JUL 2005,1155
14,2290,14.27,0.3,Yamilé ALDAMA,14 AUG 1972,SUD,3,Oslo (NOR),29 JUL 2005,1145
15,2290,14.27,,Mabel GAY,05 MAY 1983,CUB,3,La Habana (CUB),25 FEB 2006,1145
16,2290,14.27,1.2,Limei XIE,27 JUN 1986,CHN,1,Chongqing (CHN),22 APR 2006,1145
17,2290,14.27,0.7,Carlota CASTREJANA,25 APR 1973,ESP,2,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1145
18,2290,14.27,0.0,Limei XIE,27 JUN 1986,CHN,3q2,"National Stadium, Beijing (CHN)",15 AUG 2008,1145
19,2290,14.27,-0.3,Marija ŠESTAK,17 APR 1979,SLO,4,"Stadio Quercia, Rovereto (ITA)",10 SEP 2008,1146
20,2290,14.27,2.0,Dana VELĎÁKOVÁ,03 JUN 1981,SVK,1,Košice (SVK),02 MAY 2009,1145
21,2290,14.27,1.3,Liliya KULIK,27 JAN 1987,UKR,1,Yalta (UKR),05 JUN 2009,1145
22,2290,14.27,-0.3,Svetlana BOLSHAKOVA,14 OCT 1984,BEL,4,Thessaloniki (GRE),10 JUN 2009,1146
