"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
79,3065,12.78,-0.3,Olga SHISHIGINA,23 DEC 1968,KAZ,1sf2,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1181
80,3065,12.78,0.2,Olga SHISHIGINA,23 DEC 1968,KAZ,1f1,Linz (AUT),22 AUG 1995,1180
81,3065,12.78,1.7,Lynda TOLBERT-GOODE,03 OCT 1967,USA,1h,"Atlanta, GA (USA)",21 JUN 1996,1180
82,3065,12.78,1.4,Lynda TOLBERT-GOODE,03 OCT 1967,USA,4qf2,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1180
83,3065,12.78,1.4,Gillian RUSSELL-LOVE,28 SEP 1973,JAM,5qf2,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1180
84,3065,12.78,-0.1,Brigita BUKOVEC,21 MAY 1970,SLO,1,Zürich (SUI),14 AUG 1996,1180
85,3065,12.78,-0.1,Michelle FREEMAN,05 MAY 1969,JAM,2,Zürich (SUI),14 AUG 1996,1180
86,3065,12.78,1.7,Melissa MORRISON-HOWARD,09 JUL 1971,USA,h,"Indianapolis, IN (USA)",14 JUN 1997,1180
87,3065,12.78,-0.4,Brigita BUKOVEC,21 MAY 1970,SLO,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1997,1182
88,3065,12.78,-0.4,Svetla DIMITROVA-PISHTIKOVA,27 JAN 1970,BUL,1,Bellinzona (SUI),01 JUL 1998,1182
89,3065,12.78,-0.7,Melissa MORRISON-HOWARD,09 JUL 1971,USA,1,Nice (FRA),16 JUL 1998,1184
90,3065,12.78,0.2,Gillian RUSSELL-LOVE,28 SEP 1973,JAM,2,"New York, NY (USA)",20 JUL 1998,1180
91,3065,12.78,0.2,Dionne ROSE-HENLEY,07 NOV 1969,JAM,2,Leverkusen (GER),09 AUG 1998,1180
92,3065,12.78,1.2,Yolanda MCCRAY,11 SEP 1976,USA,sf,"Eugene, OR (USA)",27 JUN 1999,1180
93,3065,12.78,-0.6,Patricia GIRARD,08 APR 1968,FRA,2qf3,"La Cartuja, Sevilla (ESP)",26 AUG 1999,1183
94,3065,12.78,1.9,Svetla DIMITROVA-PISHTIKOVA,27 JAN 1970,BUL,1,Chania (GRE),14 JUN 2000,1180
95,3065,12.78,0.0,Delloreen ENNIS,05 MAR 1975,JAM,1,Zagreb (CRO),03 JUL 2000,1180
96,3065,12.78,1.3,Miesha MCKELVY-JONES,26 JUL 1976,USA,sf,"Sacramento, CA (USA)",23 JUL 2000,1180
97,3065,12.78,1.5,Sharon COUCH-JEWELL,13 SEP 1969,USA,2qf2,"Olympic Stadium, Sydney (AUS)",25 SEP 2000,1180
98,3065,12.78,1.6,Perdita FELICIEN,29 AUG 1980,CAN,1,"Champaign, IL (USA)",11 MAY 2001,1180
99,3065,12.78,-0.9,Delloreen ENNIS,05 MAR 1975,JAM,1,Chania (GRE),04 JUN 2001,1185
0,3065,12.78,1.3,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,1,Heusden-Zolder (BEL),14 JUL 2001,1180
1,3065,12.78,0.5,Eunice BARBER,17 NOV 1974,FRA,1ce3,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1180
2,3065,12.78,-0.3,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,5sf2,"Commonwealth Stadium, Edmonton (CAN)",10 AUG 2001,1181
3,3065,12.78,-1.2,Jenny ADAMS,08 JUL 1978,USA,3,"Letzigrund, Zürich (SUI)",17 AUG 2001,1187
4,3065,12.78,0.4,Glory ALOZIE,30 DEC 1977,ESP,1,Yokohama (JPN),15 SEP 2001,1180
5,3065,12.78,-0.6,Glory ALOZIE,30 DEC 1977,ESP,1,Ostrava (CZE),12 JUN 2002,1183
6,3065,12.78,-0.4,Lacena GOLDING-CLARKE,20 MAR 1975,JAM,2,Kingston (JAM),22 JUN 2002,1182
7,3065,12.78,1.7,Anjanette KIRKLAND,24 FEB 1974,USA,5sf1,"Palo Alto, CA (USA)",23 JUN 2002,1180
8,3065,12.78,1.1,Angela WHYTE,22 MAY 1980,CAN,2sf1,Santo Domingo (DOM),08 AUG 2003,1180
9,3065,12.78,0.0,Donica MERRIMAN,24 JAN 1979,USA,7f1,Zürich (SUI),15 AUG 2003,1180
10,3065,12.78,0.0,Jenny ADAMS,08 JUL 1978,USA,1sf3,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1180
11,3065,12.78,1.3,Jenny ADAMS,08 JUL 1978,USA,4,"Stade Louis II, Monaco (MON)",14 SEP 2003,1180
12,3065,12.78,-1.0,Olena KRASOVSKA,17 AUG 1976,UKR,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUN 2004,1186
13,3065,12.78,0.1,Anay TEJEDA,03 APR 1983,CUB,3,Kazan (RUS),09 JUL 2004,1180
14,3065,12.78,-1.8,Anay TEJEDA,03 APR 1983,CUB,2,Madrid (ESP),17 JUL 2004,1190
15,3065,12.78,-0.2,Linda FERGA-KHODADIN,24 DEC 1976,FRA,2,Paris (FRA),23 JUL 2004,1181
16,3065,12.78,0.0,Olena KRASOVSKA,17 AUG 1976,UKR,7f1,Zürich (SUI),06 AUG 2004,1180
17,3065,12.78,-2.1,Nadine FAUSTIN-PARKER,14 APR 1976,HAI,1,La Chaux-de-Fonds (SUI),08 AUG 2004,1192
18,3065,12.78,0.0,Mariya KOROTEYEVA,10 NOV 1981,RUS,1,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1180
19,3065,12.78,1.7,Joanna HAYES,23 DEC 1976,USA,1,Moskva (RUS),05 SEP 2004,1180
20,3065,12.78,1.5,Delloreen ENNIS,05 MAR 1975,JAM,3,Kingston (JAM),07 MAY 2005,1180
21,3065,12.78,1.1,Michelle PERRY,01 MAY 1979,USA,1,"Modesto, CA (USA)",07 MAY 2005,1180
22,3065,12.78,-0.6,Lacena GOLDING-CLARKE,20 MAR 1975,JAM,4,"Eugene, OR (USA)",04 JUN 2005,1183
23,3065,12.78,0.4,Linda FERGA-KHODADIN,24 DEC 1976,FRA,3,Paris (FRA),01 JUL 2005,1180
24,3065,12.78,1.1,Irina SHEVCHENKO,02 SEP 1975,RUS,1f3,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005,1180
25,3065,12.78,0.3,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,2f1,Stockholm (SWE),26 JUL 2005,1180
26,3065,12.78,0.3,Linda FERGA-KHODADIN,24 DEC 1976,FRA,3f1,Stockholm (SWE),26 JUL 2005,1180
27,3065,12.78,-0.8,Joanna HAYES,23 DEC 1976,USA,6,"Stade Louis II, Monaco (MON)",10 SEP 2005,1184
28,3065,12.78,-0.7,Damu CHERRY-MITCHELL,29 NOV 1977,USA,2,"National Stadium, Kingston (JAM)",06 MAY 2006,1184
29,3065,12.78,2.0,Aleksandra ANTONOVA,24 MAR 1980,RUS,1h1,Tula (RUS),16 JUL 2006,1180
30,3065,12.78,-1.0,Danielle CARRUTHERS,22 DEC 1979,USA,4f1,Stockholm (SWE),25 JUL 2006,1186
31,3065,12.78,0.6,Josephine ONYIA,15 JUL 1986,NGR,2,Helsinki (FIN),26 JUL 2006,1180
32,3065,12.78,-0.3,Perdita FELICIEN,29 AUG 1980,CAN,6,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1181
33,3065,12.78,-0.3,Jenny ADAMS,08 JUL 1978,USA,7,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1181
34,3065,12.78,0.0,Perdita FELICIEN,29 AUG 1980,CAN,2,Zagreb (CRO),31 AUG 2006,1180
35,3065,12.78,-0.3,Lolo JONES,05 AUG 1982,USA,2,Doha (QAT),11 MAY 2007,1181
36,3065,12.78,-0.1,Delloreen ENNIS,05 MAR 1975,JAM,3f1,Oslo (NOR),15 JUN 2007,1180
37,3065,12.78,-2.8,Virginia CRAWFORD,07 SEP 1983,USA,1sf2,"Indianapolis, IN (USA)",23 JUN 2007,1196
38,3065,12.78,0.1,Lolo JONES,05 AUG 1982,USA,2,"Stade Louis II, Monaco (MON)",25 JUL 2007,1180
39,3065,12.78,0.2,Nevin YANIT,16 FEB 1986,TUR,1h2,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007,1180
40,3065,12.78,0.9,Lolo JONES,05 AUG 1982,USA,7,"Olympiastadion, Berlin (GER)",16 SEP 2007,1180
41,3065,12.78,0.3,Nichole DENBY,10 OCT 1982,USA,1,"Lawrence, KS (USA)",19 APR 2008,1180
42,3065,12.78,0.9,Anay TEJEDA,03 APR 1983,CUB,1h2,Sotteville-lès-Rouen (FRA),15 JUN 2008,1180
43,3065,12.78,1.9,Priscilla SCHLIEP,26 AUG 1982,CAN,1,Windsor (CAN),05 JUL 2008,1180
44,3065,12.78,-0.5,Dawn HARPER-NELSON,13 MAY 1984,USA,5,"Crystal Palace, London (GBR)",26 JUL 2008,1183
45,3065,12.78,1.5,Reina-Flor OKORI,02 MAY 1980,FRA,1,Albi (FRA),26 JUL 2008,1180
46,3065,12.78,0.4,Hyleas FOUNTAIN,14 JAN 1981,USA,1ce5,"National Stadium, Beijing (CHN)",15 AUG 2008,1180
47,3065,12.78,0.6,Dawn HARPER-NELSON,13 MAY 1984,USA,1,"National Stadium, Kingston (JAM)",02 MAY 2009,1180
48,3065,12.78,1.4,Lacena GOLDING-CLARKE,20 MAR 1975,JAM,4,Doha (QAT),08 MAY 2009,1180
49,3065,12.78,-1.1,Dawn HARPER-NELSON,13 MAY 1984,USA,1,"Carson, CA (USA)",16 MAY 2009,1186
50,3065,12.78,1.2,Lacena GOLDING-CLARKE,20 MAR 1975,JAM,2,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1180
51,3065,12.78,1.0,Perdita FELICIEN,29 AUG 1980,CAN,4,"Eugene, OR (USA)",07 JUN 2009,1180
52,3065,12.78,-0.8,Priscilla SCHLIEP,26 AUG 1982,CAN,3f1,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1184
53,3065,12.78,-0.1,Carolin DIETRICH,26 FEB 1985,GER,1,Ulm (GER),04 JUL 2009,1180
54,3065,12.78,0.2,Virginia CRAWFORD,07 SEP 1983,USA,6,"Olympiastadion, Berlin (GER)",19 AUG 2009,1180
55,3065,12.78,-2.5,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,1,Rieti (ITA),06 SEP 2009,1195
56,3065,12.78,-0.1,Lolo JONES,05 AUG 1982,USA,2,Daegu (KOR),19 MAY 2010,1180
57,3065,12.78,2.0,Susanna KALLUR,16 FEB 1981,SWE,7,"Icahn Stadium, New York, NY (USA)",12 JUN 2010,1180
58,3065,12.78,-0.5,Christina VUKICEVIC,18 JUN 1987,NOR,4,"Estadio Olímpico, Barcelona (ESP)",31 JUL 2010,1183
59,3065,12.78,0.2,Queen HARRISON,10 SEP 1988,USA,4,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,1180
60,3065,12.78,-0.7,Lolo JONES,05 AUG 1982,USA,1h1,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,1184
61,3065,12.78,0.0,Vonette DIXON,26 NOV 1975,JAM,2f2,Luzern (SUI),08 AUG 2010,1180
62,3065,12.78,1.3,Queen HARRISON,10 SEP 1988,USA,2h1,"Crystal Palace, London (GBR)",13 AUG 2010,1180
63,3065,12.78,0.0,Lolo JONES,05 AUG 1982,USA,5,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1180
64,3065,12.78,0.1,Nia ALI,23 OCT 1988,USA,2,"Puskás Ferenc Stadion, Budapest (HUN)",30 JUL 2011,1180
65,3065,12.78,-0.4,Tiffany PORTER,13 NOV 1987,GBR,3,"Crystal Palace, London (GBR)",06 AUG 2011,1182
66,3065,12.78,0.4,Brianna MCNEAL,18 AUG 1991,USA,2f2,"Tucson, AZ (USA)",31 MAR 2012,1180
67,3065,12.78,0.6,Christina MANNING,29 MAY 1990,USA,1sf1,"Jacksonville, FL (USA)",26 MAY 2012,1180
68,3065,12.78,-0.1,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,3,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1180
69,3065,12.78,-0.1,Michelle PERRY,01 MAY 1979,USA,4,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1180
70,3065,12.78,1.3,Virginia CRAWFORD,07 SEP 1983,USA,1f1,"Los Angeles, CA (USA)",02 JUN 2012,1180
71,3065,12.78,1.7,Chelsea CARRIER-EADES,21 AUG 1989,USA,2h1,"Des Moines, IA (USA)",07 JUN 2012,1180
72,3065,12.78,-0.7,Kellie WELLS,16 JUL 1982,USA,1f1,"Clermont, FL (USA)",09 JUN 2012,1184
73,3065,12.78,1.0,Nia ALI,23 OCT 1988,USA,2,Edmonton (CAN),16 JUN 2012,1180
74,3065,12.78,1.2,Virginia CRAWFORD,07 SEP 1983,USA,2sf1,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1180
75,3065,12.78,1.3,Shermaine WILLIAMS,04 FEB 1990,JAM,3,Kingston (JAM),01 JUL 2012,1180
76,3065,12.78,1.1,Yekaterina GALITSKAYA,24 FEB 1987,RUS,1h2,Cheboksary (RUS),05 JUL 2012,1180
77,3065,12.78,-1.6,Kellie WELLS,16 JUL 1982,USA,3,"Des Moines, IA (USA)",27 APR 2013,1189
78,3065,12.78,0.8,Kellie WELLS,16 JUL 1982,USA,1h1,"Montverde, FL (USA)",08 JUN 2013,1180
79,3065,12.78,0.0,Angela WHYTE,22 MAY 1980,CAN,1,Burnaby (CAN),01 JUL 2013,1180
80,3065,12.78,1.8,Alina TALAY,14 MAY 1989,BLR,2,"Central Stadium, Kazan (RUS)",10 JUL 2013,1180
81,3065,12.78,-0.6,Angela WHYTE,22 MAY 1980,CAN,6,"Luzhniki Stadion, Moskva (RUS)",17 AUG 2013,1183
82,3065,12.78,0.2,Cindy BILLAUD,11 MAR 1986,FRA,2sf2,"Luzhniki Stadion, Moskva (RUS)",17 AUG 2013,1180
83,3065,12.78,1.0,Tiffany PORTER,13 NOV 1987,GBR,4,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1180
84,3065,12.78,1.0,Kellie WELLS,16 JUL 1982,USA,5,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1180
85,3065,12.78,0.3,Kristi CASTLIN,07 JUL 1988,USA,1,"Atlanta, GA (USA)",16 MAY 2014,1180
86,3065,12.78,-1.6,Jasmin STOWERS,23 SEP 1991,USA,4,"Sacramento, CA (USA)",28 JUN 2014,1189
87,3065,12.78,-1.6,Tenaya JONES,22 MAR 1989,USA,4sf1,"Sacramento, CA (USA)",28 JUN 2014,1189
88,3065,12.78,0.0,Nadine HILDEBRAND,20 SEP 1987,GER,1h3,"Letzigrund, Zürich (SUI)",12 AUG 2014,1180
89,3065,12.78,-1.7,Alina TALAY,14 MAY 1989,BLR,2,"Mestský Stadion, Ostrava (CZE)",26 MAY 2015,1190
90,3065,12.78,1.2,Morgan SNOW,26 JUL 1993,USA,5sf2,"Hayward Field, Eugene, OR (USA)",27 JUN 2015,1180
91,3065,12.78,0.1,Danielle WILLIAMS,14 SEP 1992,JAM,1,"Main Stadium, Gwangju (KOR)",10 JUL 2015,1180
92,3065,12.78,-0.4,Shermaine WILLIAMS,04 FEB 1990,JAM,2h4,"National Stadium, Beijing (CHN)",27 AUG 2015,1182
93,3065,12.78,1.3,Nia ALI,23 OCT 1988,USA,1,"Eugene, OR (USA)",06 MAY 2016,1180
94,3065,12.78,1.2,Evonne BRITTON,28 JUL 1991,USA,2,"Atlanta, GA (USA)",28 MAY 2016,1180
95,3065,12.78,-0.3,Dawn HARPER-NELSON,13 MAY 1984,USA,4,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1181
96,3065,12.78,-1.1,Queen HARRISON,10 SEP 1988,USA,1sf3,"Hayward Field, Eugene, OR (USA)",08 JUL 2016,1186
97,3065,12.78,-1.5,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1,San Salvador (ESA),16 JUL 2016,1189
98,3065,12.78,0.3,Anne ZAGRÉ,13 MAR 1990,BEL,4h1,"Olympic Stadium, London (GBR)",22 JUL 2016,1180
99,3065,12.78,1.0,Jasmin STOWERS,23 SEP 1991,USA,3,"Eugene, OR (USA)",29 JUL 2016,1180
0,3065,12.78,0.2,Cindy ROLEDER,21 AUG 1989,GER,5,Paris (FRA),27 AUG 2016,1180
1,3065,12.78,0.4,Jasmin STOWERS,23 SEP 1991,USA,4,"Letzigrund, Zürich (SUI)",01 SEP 2016,1180
2,3065,12.78,0.1,Jasmin STOWERS,23 SEP 1991,USA,1,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1180
3,3065,12.78,0.6,Kori CARTER,03 JUN 1992,USA,1f1,"Tempe, AZ (USA)",18 MAR 2017,1180
4,3065,12.78,1.8,Danielle WILLIAMS,14 SEP 1992,JAM,1,"Charlotte, NC (USA)",08 APR 2017,1180
5,3065,12.78,-0.2,Danielle WILLIAMS,14 SEP 1992,JAM,3,"National Stadium, Kingston (JAM)",20 MAY 2017,1181
6,3065,12.78,1.0,Nadine VISSER,09 FEB 1995,NED,1ce5,"Mösle-Stadium, Götzis (AUT)",27 MAY 2017,1180
7,3065,12.78,-1.4,Sharika NELVIS,10 MAY 1990,USA,1,Kingston (JAM),10 JUN 2017,1188
8,3065,12.78,-1.7,Dawn HARPER-NELSON,13 MAY 1984,USA,4,"Sacramento, CA (USA)",24 JUN 2017,1190
9,3065,12.78,-0.9,Megan SIMMONDS,18 MAR 1994,JAM,1h2,"Olympic Stadium, London (GBR)",11 AUG 2017,1185
10,3065,12.78,-0.3,Sally PEARSON,19 SEP 1986,AUS,1h3,Gold Coast (AUS),17 FEB 2018,1181
11,3065,12.78,0.2,Danielle WILLIAMS,14 SEP 1992,JAM,2,Gold Coast (AUS),13 APR 2018,1180
12,3065,12.78,0.2,Danielle WILLIAMS,14 SEP 1992,JAM,2,"Boston, MA (USA)",20 MAY 2018,1180
13,3065,12.78,1.1,Isabelle PEDERSEN,27 JAN 1992,NOR,4,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1180
14,3065,12.78,1.8,Kori CARTER,03 JUN 1992,USA,1h3,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,1180
15,3065,12.78,1.0,Elvira HERMAN,09 JAN 1997,BLR,2,Minsk (BLR),22 JUN 2018,1180
16,3065,12.78,0.6,Yanique THOMPSON,12 MAR 1996,JAM,2,Kingston (JAM),24 JUN 2018,1180
17,3065,12.78,0.6,Elvira HERMAN,09 JAN 1997,BLR,9,"Olympic Stadium, London (GBR)",22 JUL 2018,1180
18,3065,12.78,0.9,Sharika NELVIS,10 MAY 1990,USA,3,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1180
19,3065,12.78,-1.0,Brianna MCNEAL,18 AUG 1991,USA,1,"Olympic Stadium, Nanjing (CHN)",21 MAY 2019,1186
20,3065,12.78,-1.0,Nia ALI,23 OCT 1988,USA,2,"Olympic Stadium, Nanjing (CHN)",21 MAY 2019,1186
21,3065,12.78,1.2,Luminosa BOGLIOLO,03 JUL 1995,ITA,1h1,La Chaux-de-Fonds (SUI),30 JUN 2019,1180
22,3065,12.78,2.0,Pedrya SEYMOUR,29 MAY 1995,BAH,3f2,Padova (ITA),16 JUL 2019,1180
23,3065,12.78,1.3,Reetta HURSKE,15 MAY 1995,FIN,3f1,Joensuu (FIN),24 JUL 2019,1180
24,3065,12.78,-1.8,Nia ALI,23 OCT 1988,USA,1sf1,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1190
25,3065,12.78,1.6,Erica BOUGARD,26 JUL 1993,USA,1ce3,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1180
26,3065,12.78,0.3,Megan TAPPER,18 MAR 1994,JAM,2h1,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1180
27,3065,12.78,0.2,Karolina KOŁECZEK,15 JAN 1993,POL,4h5,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1180
28,3065,12.78,0.6,Elvira HERMAN,09 JAN 1997,BLR,4sf3,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1180
29,3065,12.78,1.1,Payton CHADWICK,29 NOV 1995,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1180
30,3065,12.78,1.3,Queen CLAYE,10 SEP 1988,USA,7sf2,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1180
31,3065,12.78,0.6,Ackera NUGENT,29 APR 2002,JAM,1h3,"National Stadium, Kingston (JAM)",26 JUN 2021,1180
32,3065,12.78,-1.0,Tiffany PORTER,13 NOV 1987,GBR,1,"Sportcity Regional Arena, Manchester (GBR)",27 JUN 2021,1186
33,3065,12.78,1.5,Nadine VISSER,09 FEB 1995,NED,3,"International Stadium, Gateshead (GBR)",13 JUL 2021,1180
34,3065,12.78,1.5,Danielle WILLIAMS,14 SEP 1992,JAM,4,"International Stadium, Gateshead (GBR)",13 JUL 2021,1180
35,3065,12.78,-0.2,Anne ZAGRÉ,13 MAR 1990,BEL,8sf3,"National Stadium, Tokyo (JPN)",01 AUG 2021,1181
36,3065,12.78,-0.2,Gabriele CUNNINGHAM,22 FEB 1998,USA,1,"Lantos Mihály Sportközpont, Budapest (HUN)",24 AUG 2021,1181
37,3065,12.78,0.5,Jade BARBER,04 APR 1993,USA,1,"COTP Stadium, São Paulo (BRA)",01 MAY 2022,1180
38,3065,12.78,0.1,Demisha ROSWELL,19 JUN 1998,JAM,1h2,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",14 MAY 2022,1180
39,3065,12.78,-0.7,Kendra HARRISON,18 SEP 1992,USA,8,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1184
40,3065,12.78,1.8,Demisha ROSWELL,19 JUN 1998,JAM,1h1,"John McDonnell Field, Fayetteville, AR (USA)",28 MAY 2022,1180
41,3065,12.78,-0.7,Paula SALMON,1998,USA,1h3,"Billy Hayes T& F Complex, Bloomington, IN (USA)",28 MAY 2022,1184
42,3065,12.78,-0.1,Elvira HERMAN,09 JAN 1997,BLR,1,"RTSOP, Minsk (BLR)",09 JUN 2022,1180
43,3065,12.78,-1.4,Paula SALMON,1998,USA,6,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,1188
44,3065,12.78,0.8,Ditaji KAMBUNDJI,20 MAY 2002,SUI,8,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1180
45,3065,12.78,1.0,Nia ALI,23 OCT 1988,USA,3h2,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1180
46,3065,12.78,0.0,Ditaji KAMBUNDJI,20 MAY 2002,SUI,2sf1,"Olympiastadion, München (GER)",21 AUG 2022,1180
47,3065,12.78,-2.4,Tia JONES,08 SEP 2000,USA,1f1,"Stadion Allmend, Luzern (SUI)",30 AUG 2022,1194
48,3065,12.78,0.4,Amber HUGHES,23 SEP 1994,USA,3,"Centennial Olympic Park, Atlanta, GA (USA)",06 MAY 2023,1180
49,3065,12.78,0.2,Ditaji KAMBUNDJI,20 MAY 2002,SUI,3,"FBK Stadium, Hengelo (NED)",04 JUN 2023,1180
50,3065,12.78,0.5,Laeticia BAPTÉ,08 FEB 1999,FRA,1,"Centre sportif Bout-du-Monde, Genève (SUI)",10 JUN 2023,1180
51,3252,12.79,1.9,Stephanie HIGHTOWER-LEFTWICH,19 JUL 1958,USA,3,Karl Marx Stadt (GDR),10 JUL 1982,1178
52,3252,12.79,1.6,Yordanka DONKOVA,28 SEP 1961,BUL,2,Sofia (BUL),21 MAY 1983,1178
53,3252,12.79,1.8,Ginka ZAGORCHEVA,12 APR 1958,BUL,2,Hannover (GER),15 JUN 1983,1178
54,3252,12.79,0.4,Kerstin KNABE,07 JUL 1959,GDR,1,Leipzig (GER),27 JUL 1983,1178
55,3252,12.79,,Cornelia OSCHKENAT,29 OCT 1961,GDR,1,Rijeka (CRO),02 MAY 1984,1178
56,3252,12.79,0.8,Vera AKIMOVA,05 JUN 1959,URS,2f2,Roma (ITA),31 AUG 1984,1178
57,3252,12.79,0.2,Natalya GRIGORYEVA,03 DEC 1962,URS,4,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988,1178
58,3252,12.79,0.5,Lyudmila NAROZHILENKO,21 APR 1964,URS,1,Bruxelles (BEL),25 AUG 1989,1178
59,3252,12.79,1.4,Monique ÉWANJÉ-ÉPÉE,11 JUL 1967,FRA,1h1,Duisburg (GER),27 AUG 1989,1178
60,3252,12.79,0.1,Lidiya YURKOVA,15 JAN 1967,URS,2,Rostock (GER),24 JUN 1990,1178
61,3252,12.79,-1.0,Monique ÉWANJÉ-ÉPÉE,11 JUL 1967,FRA,1,"Olympiastadion, Berlin (GER)",17 AUG 1990,1184
62,3252,12.79,-0.9,Monique ÉWANJÉ-ÉPÉE,11 JUL 1967,FRA,1,"Poljud Stadion, Split (CRO)",29 AUG 1990,1183
63,3252,12.79,-2.1,Monique ÉWANJÉ-ÉPÉE,11 JUL 1967,FRA,2,Frankfurt (GER),30 JUN 1991,1190
64,3252,12.79,0.0,Tatyana RESHETNIKOVA,14 OCT 1966,RUS,3,Villeneuve d'Ascq (FRA),08 JUL 1994,1178
65,3252,12.79,0.0,Yordanka DONKOVA,28 SEP 1961,BUL,3,Bruxelles (BEL),19 AUG 1994,1178
66,3252,12.79,0.0,Tatyana RESHETNIKOVA,14 OCT 1966,RUS,4,Bruxelles (BEL),19 AUG 1994,1178
67,3252,12.79,0.4,Michelle FREEMAN,05 MAY 1969,JAM,1,Osaka (JPN),11 MAY 1996,1178
68,3252,12.79,0.5,Brigita BUKOVEC,21 MAY 1970,SLO,2,Roma (ITA),05 JUN 1996,1178
69,3252,12.79,0.0,Natalya GRIGORYEVA,03 DEC 1962,UKR,2,Kyiv (UKR),07 JUN 1996,1178
70,3252,12.79,0.6,Aliuska LÓPEZ,29 AUG 1969,CUB,3,Monaco (MON),10 AUG 1996,1178
71,3252,12.79,1.0,Tiffany LOTT-HOGAN,01 AUG 1975,USA,h,"Provo, UT (USA)",12 APR 1997,1178
72,3252,12.79,-0.8,Ludmila ENGQUIST,21 APR 1964,SWE,2,Kingston (JAM),19 SEP 1997,1182
73,3252,12.79,1.8,Dionne ROSE-HENLEY,07 NOV 1969,JAM,1,Kingston (JAM),27 JUN 1998,1178
74,3252,12.79,1.0,Dionne ROSE-HENLEY,07 NOV 1969,JAM,2,Stuttgart (GER),19 JUL 1998,1178
75,3252,12.79,0.0,Keturah Katie ANDERSON,09 JAN 1968,CAN,4,St. Louis (USA),25 JUL 1998,1178
76,3252,12.79,0.4,Brigita BUKOVEC,21 MAY 1970,SLO,5,"Stade Louis II, Monaco (MON)",08 AUG 1998,1178
77,3252,12.79,0.4,Gillian RUSSELL-LOVE,28 SEP 1973,JAM,6,"Stade Louis II, Monaco (MON)",08 AUG 1998,1178
78,3252,12.79,0.3,Sharon COUCH-JEWELL,13 SEP 1969,USA,1,"Flagstaff, AZ (USA)",19 JUL 1999,1178
79,3252,12.79,0.8,Patricia GIRARD,08 APR 1968,FRA,5f1,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1178
80,3252,12.79,1.1,Delloreen ENNIS,05 MAR 1975,JAM,4,Stockholm (SWE),30 JUL 1999,1178
81,3252,12.79,1.0,Dionne ROSE-HENLEY,07 NOV 1969,JAM,3sf2,"La Cartuja, Sevilla (ESP)",27 AUG 1999,1178
82,3252,12.79,1.0,Svetla DIMITROVA-PISHTIKOVA,27 JAN 1970,BUL,4sf2,"La Cartuja, Sevilla (ESP)",27 AUG 1999,1178
