"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
22,13193,23.25,-0.9,Donna FRASER,07 NOV 1972,GBR,5,Sheffield (GBR),29 JUN 1997,1114
23,13193,23.25,0.2,Gabi ROCKMEIER,29 NOV 1973,GER,2,Hamburg (GER),23 JUL 1997,1109
24,13193,23.25,0.5,Felipa Alicia PALACIOS,01 DEC 1975,COL,h,Arequipa (PER),24 OCT 1997,1109
25,13193,23.25,0.8,Heide SEYERLING-QUINN,19 AUG 1976,RSA,1,Stellenbosch (RSA),13 JAN 1998,1109
26,13193,23.25,1.2,SaDonna THORNTON,16 AUG 1978,USA,h,"Gainesville, FL (USA)",23 MAY 1998,1109
27,13193,23.25,0.5,Sarah WILHELMY,02 FEB 1980,GBR,1,Bedford (GBR),30 MAY 1998,1109
28,13193,23.25,1.9,Sarah WILHELMY,02 FEB 1980,GBR,1,Watford (GBR),21 JUN 1998,1109
29,13193,23.25,-0.5,Vida NSIAH,13 APR 1976,GHA,h,Kuala Lumpur (MAS),18 SEP 1998,1112
30,13193,23.25,0.5,Fabienne FERAEZ,06 AUG 1976,BEN,8,Villeneuve d'Ascq (FRA),13 JUN 1999,1109
31,13193,23.25,0.0,Mary ONYALI-OMAGBEMI,03 FEB 1968,NGR,1,"Houston, TX (USA)",18 JUN 1999,1109
32,13193,23.25,0.7,Katharine MERRY,21 SEP 1974,GBR,8,"Stade Charléty, Paris (FRA)",19 JUN 1999,1109
33,13193,23.25,-1.8,Maicel MALONE-WALLACE,12 JUN 1969,USA,1,Arnhem (NED),10 JUL 1999,1119
34,13193,23.25,0.7,Marie-José PÉREC,09 MAY 1968,FRA,5,Köln (GER),08 AUG 1999,1109
35,13193,23.25,0.4,Katerina KOFFA,10 APR 1969,GRE,4h1,"La Cartuja, Sevilla (ESP)",24 AUG 1999,1109
36,13193,23.25,0.0,Pilavulakandi T. USHA,20 MAY 1964,IND,1,Lucknow (IND),13 SEP 1999,1109
37,13193,23.25,0.4,Shekera WESTON,17 OCT 1977,USA,3,"Clemson, SC (USA)",14 MAY 2000,1109
38,13193,23.25,1.0,Aleah WILLIAMS,07 JAN 1981,USA,1,"Columbia, MO (USA)",21 MAY 2000,1109
39,13193,23.25,0.3,Lakeesha WHITE,29 JUL 1980,USA,sf,"Durham, NC (USA)",02 JUN 2000,1109
40,13193,23.25,-0.6,Shakedia JONES,15 MAR 1979,USA,h,"Sacramento, CA (USA)",22 JUL 2000,1112
41,13193,23.25,0.0,Zuzanna RADECKA-PAKASZEWSKA,02 APR 1975,POL,h,Kraków (POL),05 AUG 2000,1109
42,13193,23.25,0.0,Anzhela KRAVCHENKO,25 JAN 1971,UKR,2,Kyiv (UKR),06 AUG 2000,1109
43,13193,23.25,1.8,Ronetta SMITH,02 MAY 1980,JAM,3,"Baton Rouge, LA (USA)",14 APR 2001,1109
44,13193,23.25,1.0,Lakeesha WHITE,29 JUL 1980,USA,4,"Austin, TX (USA)",05 MAY 2001,1109
45,13193,23.25,1.8,Yuxiang CHEN,28 FEB 1978,CHN,1,Jinan (CHN),13 MAY 2001,1109
46,13193,23.25,1.5,Nova PERIS-KNEEBONE,25 FEB 1971,AUS,5,Heusden-Zolder (BEL),14 JUL 2001,1109
47,13193,23.25,-1.5,Rosemar Maria COELHO NETO,02 JAN 1977,BRA,2,Rio de Janeiro (BRA),22 JUL 2001,1118
48,13193,23.25,0.2,Irina KHABAROVA,18 MAR 1966,RUS,4h1,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001,1109
49,13193,23.25,0.0,Kaltouma NADJINA,16 NOV 1976,CHA,2,Rovereto (ITA),29 AUG 2001,1109
50,13193,23.25,1.2,Sheila BURRELL,15 JAN 1972,USA,ce,Talence (FRA),15 SEP 2001,1109
51,13193,23.25,0.0,Xuemei LI,05 JAN 1977,CHN,1sf2,Guangzhou (CHN),17 NOV 2001,1109
52,13193,23.25,,Joice MADUAKA,30 SEP 1973,GBR,1,Loughborough (GBR),18 MAY 2002,1109
53,13193,23.25,-0.2,Vincenza CALÍ,15 OCT 1983,ITA,4,"National Stadium, Kingston (JAM)",19 JUL 2002,1110
54,13193,23.25,-0.2,Joice MADUAKA,30 SEP 1973,GBR,4sf2,Manchester (GBR),29 JUL 2002,1110
55,13193,23.25,-1.1,Ciara SHEEHY,12 AUG 1980,IRL,3h1,"Olympiastadion, München (GER)",08 AUG 2002,1115
56,13193,23.25,0.0,Aida DIOP,27 APR 1970,SEN,2,La Chaux-de-Fonds (SUI),18 AUG 2002,1109
57,13193,23.25,-0.1,Sylviane FÉLIX,31 OCT 1977,FRA,2,Viareggio (ITA),23 AUG 2002,1109
58,13193,23.25,-0.1,Kaltouma NADJINA,16 NOV 1976,CHA,2,Liège (BEL),27 AUG 2002,1109
59,13193,23.25,0.0,Lauryn WILLIAMS,11 SEP 1983,USA,1,"Coral Gables, FL (USA)",12 APR 2003,1109
60,13193,23.25,0.0,Irina LENSKIY,12 JUN 1971,ISR,1,Tel Aviv (ISR),12 MAY 2003,1109
61,13193,23.25,-1.3,Rachelle BOONE-SMITH,30 JUN 1981,USA,1h1,"Minneapolis, MN (USA)",16 MAY 2003,1116
62,13193,23.25,-1.8,Consuella MOORE,29 AUG 1981,USA,4sf1,"Sacramento, CA (USA)",12 JUN 2003,1119
63,13193,23.25,-2.1,Joice MADUAKA,30 SEP 1973,GBR,2,Gateshead (GBR),13 JUL 2003,1121
64,13193,23.25,0.2,Karin MAYR-KRIFKA,04 JUN 1971,AUT,3h3,"Stade de France, Paris-St-Denis (FRA)",26 AUG 2003,1109
65,13193,23.25,0.0,Lauren HEWITT,25 NOV 1978,AUS,1h1,Shizuoka (JPN),03 MAY 2004,1109
66,13193,23.25,0.5,Shaunta PELHAM,12 FEB 1978,USA,7,"Palo Alto, CA (USA)",31 MAY 2004,1109
67,13193,23.25,-0.6,Lucimar Aparecida DE MOURA,22 MAR 1974,BRA,1h1,São Paulo (BRA),03 JUN 2004,1112
68,13193,23.25,-0.6,Olesya ZYKINA,07 OCT 1980,RUS,1h1,Tula (RUS),06 JUN 2004,1112
69,13193,23.25,-0.9,Carolina KLÜFT,02 FEB 1983,SWE,4,Plovdiv (BUL),20 JUN 2004,1114
70,13193,23.25,-2.2,Yuliya TABAKOVA,01 MAY 1980,RUS,4,Gateshead (GBR),27 JUN 2004,1122
71,13193,23.25,0.4,Yelena BOLSUN,25 JUN 1982,RUS,1h3,Tula (RUS),31 JUL 2004,1109
72,13193,23.25,0.1,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,1,"Bacolet, Scarborough (TTO)",28 MAR 2005,1109
73,13193,23.25,-0.1,LaShauntea MOORE,31 JUL 1983,USA,3,Kingston (JAM),07 MAY 2005,1109
74,13193,23.25,-0.1,Jessica FOX,10 JAN 1982,USA,1,"Fort Collins, CO (USA)",14 MAY 2005,1109
75,13193,23.25,-0.6,Cleo TYSON,01 MAY 1986,USA,1h2,"Bloomington, IN (USA)",27 MAY 2005,1112
76,13193,23.25,-1.1,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,1h3,"Bloomington, IN (USA)",27 MAY 2005,1115
77,13193,23.25,0.7,Tahesia HARRIGAN-SCOTT,15 FEB 1982,IVB,3,"Bloomington, IN (USA)",28 MAY 2005,1109
78,13193,23.25,1.7,Tremedia BRICE,22 JUL 1981,USA,2,"Azusa, CA (USA)",17 JUL 2005,1109
79,13193,23.25,0.5,Moushaumi ROBINSON,13 APR 1981,USA,6,Sheffield (GBR),21 AUG 2005,1109
80,13193,23.25,0.0,Angela DAIGLE-BOWEN,28 MAY 1976,USA,3,Linz (AUT),23 AUG 2005,1109
81,13193,23.25,0.6,Monique HENDERSON,18 FEB 1983,USA,1,"Los Angeles, CA (USA)",08 APR 2006,1109
82,13193,23.25,1.7,DeeDee TROTTER,08 DEC 1982,USA,4,"Knoxville, TN (USA)",15 APR 2006,1109
83,13193,23.25,1.2,Shareese WOODS,20 FEB 1985,USA,5,"Knoxville, TN (USA)",15 APR 2006,1109
84,13193,23.25,0.1,Kerron STEWART,16 APR 1984,JAM,3h1,"Fayetteville, AR (USA)",12 MAY 2006,1109
85,13193,23.25,0.2,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,1h2,"Fayetteville, AR (USA)",12 MAY 2006,1109
86,13193,23.25,-1.4,Antonette CARTER,16 FEB 1984,USA,3h2,"Sacramento, CA (USA)",07 JUN 2006,1117
87,13193,23.25,2.0,Yekaterina LESHCHOVA-GRIGORYEVA,21 APR 1974,RUS,1h4,Tula (RUS),13 JUN 2006,1109
88,13193,23.25,2.0,Emily FREEMAN,24 NOV 1980,GBR,1,Manchester (GBR),18 JUN 2006,1109
89,13193,23.25,-2.1,Joice MADUAKA,30 SEP 1973,GBR,1,London (GBR),18 JUN 2006,1121
90,13193,23.25,2.0,Anastasia Natalie LE-ROY,11 SEP 1987,JAM,2,Port-of-Spain (TTO),16 JUL 2006,1109
91,13193,23.25,1.4,Joice MADUAKA,30 SEP 1973,GBR,5,Birmingham (GBR),20 AUG 2006,1109
92,13193,23.25,1.2,Patrice POTTS,09 SEP 1987,USA,3,"College Park, MD (USA)",21 APR 2007,1109
93,13193,23.25,0.0,Ionela ŢIRLEA-MANOLACHE,09 FEB 1976,ROU,1,Bucureşti (ROU),10 JUN 2007,1109
94,13193,23.25,-0.9,Tonette DYER,28 MAR 1982,USA,2h2,"Indianapolis, IN (USA)",23 JUN 2007,1114
95,13193,23.25,-2.0,Marshevet HOOKER,25 SEP 1984,USA,1f2,Madrid (ESP),21 JUL 2007,1121
96,13193,23.25,0.1,Olivia BORLÉE,10 APR 1986,BEL,1h,Bruxelles (BEL),04 AUG 2007,1109
97,13193,23.25,-0.8,Guzel KHUBBIEVA,02 MAY 1976,UZB,5h4,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,1113
98,13193,23.25,1.0,Peta-Gaye DOWDIE,18 JAN 1977,JAM,4,Ponce (PUR),17 MAY 2008,1109
99,13193,23.25,1.6,Emma ANIA,07 FEB 1979,GBR,2,Cagliari (ITA),18 JUL 2008,1109
0,13193,23.25,1.4,Ebonie FLOYD,21 OCT 1983,USA,1,Beograd (SRB),29 MAY 2009,1109
1,13193,23.25,0.8,Iryna SHTANHYEYEVA,08 FEB 1982,UKR,2f1,Kalamata (GRE),30 MAY 2009,1109
2,13193,23.25,-0.1,Jodie WILLIAMS,28 SEP 1993,GBR,1f2,Bedford (GBR),31 MAY 2009,1109
3,13193,23.25,-1.4,Marika POPOWICZ-DRAPAŁA,28 APR 1988,POL,3,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",18 JUL 2009,1117
4,13193,23.25,0.0,Jessica ENNIS-HILL,28 JAN 1986,GBR,1ce1,"Olympiastadion, Berlin (GER)",15 AUG 2009,1109
5,13193,23.25,0.0,Olivia BORLÉE,10 APR 1986,BEL,3h6,"Olympiastadion, Berlin (GER)",19 AUG 2009,1109
6,13193,23.25,1.5,Shericka WILLIAMS,17 SEP 1985,JAM,1,Kingston (JAM),20 FEB 2010,1109
7,13193,23.25,-1.6,Candyce MCGRONE,24 MAR 1989,USA,1h6,"Greensboro, NC (USA)",28 MAY 2010,1118
8,13193,23.25,0.7,Terra EVANS,07 OCT 1989,USA,1h3,"Austin, TX (USA)",28 MAY 2010,1109
9,13193,23.25,0.5,Roxana DÍAZ,17 MAY 1981,CUB,1,San Fernando (ESP),06 JUN 2010,1109
10,13193,23.25,1.1,Shavon GREAVES,20 DEC 1988,USA,2h1,"Eugene, OR (USA)",10 JUN 2010,1109
11,13193,23.25,1.2,Nivea SMITH,18 FEB 1990,BAH,3,"Eugene, OR (USA)",12 JUN 2010,1109
12,13193,23.25,0.6,Carol RODRÍGUEZ,16 DEC 1985,PUR,2,Sotteville-lès-Rouen (FRA),12 JUN 2010,1109
13,13193,23.25,1.3,Novlene WILLIAMS-MILLS,26 APR 1982,JAM,3f1,Velletri (ITA),17 JUL 2010,1109
14,13193,23.25,0.4,Yekaterina VYSOTSKAYA,10 AUG 1987,RUS,3f1,Sundsvall (SWE),08 AUG 2010,1109
15,13193,23.25,-1.0,Tiffany TOWNSEND,14 JUN 1989,USA,4f2,"Waco, TX (USA)",23 APR 2011,1115
16,13193,23.25,-1.1,Jessica DAVIS,31 OCT 1992,USA,2,"Los Angeles, CA (USA)",30 APR 2011,1115
17,13193,23.25,-0.3,Ashley COLLIER,04 FEB 1992,USA,6,"Norman, OK (USA)",15 MAY 2011,1110
18,13193,23.25,-1.4,Nivea SMITH,18 FEB 1990,BAH,2f2,"Bloomington, IN (USA)",28 MAY 2011,1117
19,13193,23.25,0.5,Christy UDOH,30 SEP 1991,USA,5h2,"Des Moines, IA (USA)",09 JUN 2011,1109
20,13193,23.25,-2.8,Debbie FERGUSON-MCKENZIE,16 JAN 1976,BAH,5,"Icahn Stadium, New York, NY (USA)",11 JUN 2011,1125
21,13193,23.25,,Gloria ASUMNU,22 MAY 1985,USA,1h2,Calabar (NGR),24 JUN 2011,1109
22,13193,23.25,-0.2,Anna KIEŁBASIŃSKA,26 JUN 1990,POL,1f2,Gdansk (POL),03 JUL 2011,1110
23,13193,23.25,0.1,Desiree HENRY,26 AUG 1995,GBR,1,Lille (FRA),10 JUL 2011,1109
24,13193,23.25,1.4,Allison PETER,14 JUL 1992,ISV,4,Mayagüez (PUR),17 JUL 2011,1109
25,13193,23.25,2.0,Allison PETER,14 JUL 1992,ISV,4,"Miramar, FL (USA)",23 JUL 2011,1109
26,13193,23.25,-0.1,Chisato FUKUSHIMA,27 JUN 1988,JPN,4h1,"DS, Daegu (KOR)",01 SEP 2011,1109
27,13193,23.25,0.0,Tameka WILLIAMS,31 AUG 1989,SKN,3h1,Guadalajara (MEX),26 OCT 2011,1109
28,13193,23.25,-1.1,Shayla SANDERS,06 JAN 1994,USA,1,"Miami, FL (USA)",03 MAR 2012,1115
29,13193,23.25,1.8,Francena MCCORORY,20 OCT 1988,USA,1f7,"Norfolk, VA (USA)",14 APR 2012,1109
30,13193,23.25,0.3,Alexis LOVE,24 APR 1991,USA,1f1,"Nashville, TN (USA)",20 APR 2012,1109
31,13193,23.25,-0.1,Joice MADUAKA,30 SEP 1973,GBR,2f2,St-Martin (FRA),05 MAY 2012,1109
32,13193,23.25,1.9,Evelyn Carolina de Oliveira DOS SANTOS,11 APR 1985,BRA,1f1,São Paulo (BRA),12 MAY 2012,1109
33,13193,23.25,2.0,Chalonda GOODMAN,29 SEP 1990,USA,2sf1,"Austin, TX (USA)",26 MAY 2012,1109
34,13193,23.25,0.1,Sheila PAUL,30 SEP 1989,USA,4sf1,"Jacksonville, FL (USA)",26 MAY 2012,1109
35,13193,23.25,0.0,Ebonie FLOYD,21 OCT 1983,USA,1f1,"Houston, TX (USA)",31 MAY 2012,1109
36,13193,23.25,0.1,Angela MOROŞANU,26 JUL 1986,ROU,1f1,Bucureşti (ROU),08 JUN 2012,1109
37,13193,23.25,-2.3,Octavious FREEMAN,20 APR 1992,USA,4,"Des Moines, IA (USA)",09 JUN 2012,1122
38,13193,23.25,0.3,Viktoriya ZYABKINA,04 SEP 1992,KAZ,1h1,Bishkek (KGZ),10 JUN 2012,1109
39,13193,23.25,-1.3,Viktoriya KASHEYEVA,07 MAY 1989,UKR,4,"Olympiastadion, Helsinki (FIN)",30 JUN 2012,1116
40,13193,23.25,-0.2,Debbie FERGUSON-MCKENZIE,16 JAN 1976,BAH,1f1,Amsterdam (NED),21 JUL 2012,1110
41,13193,23.25,1.2,Gloria HOOPER,03 MAR 1992,ITA,5h2,"Olympic Stadium, London (GBR)",06 AUG 2012,1109
42,13193,23.25,-0.6,Patricia HALL,16 OCT 1982,JAM,1f11,"Houston, TX (USA)",23 MAR 2013,1112
43,13193,23.25,0.0,Paris DANIELS,25 JAN 1990,USA,1f4,"Mesa, AZ (USA)",05 APR 2013,1109
44,13193,23.25,1.0,Ashley MARSHALL,10 SEP 1993,USA,1,"Northridge, CA (USA)",11 MAY 2013,1109
45,13193,23.25,0.1,Emily BLOK,14 APR 1991,USA,2,"Las Vegas, NV (USA)",11 MAY 2013,1109
46,13193,23.25,-0.9,Yuliya KATSURA,28 MAY 1983,RUS,1,Sochi (RUS),26 MAY 2013,1114
47,13193,23.25,1.8,Kelly FOGARTY,07 MAR 1989,USA,1f2,"Chula Vista, CA (USA)",08 JUN 2013,1109
48,13193,23.25,0.5,Chisato FUKUSHIMA,27 JUN 1988,JPN,1,Tokyo (JPN),09 JUN 2013,1109
49,13193,23.25,2.0,Crystal EMMANUEL,27 NOV 1991,CAN,1,Halifax (CAN),09 JUN 2013,1109
50,13193,23.25,0.3,Denisa ROSOLOVÁ,21 AUG 1986,CZE,1,Tábor (CZE),16 JUN 2013,1109
51,13193,23.25,-0.5,Ashleigh NELSON,20 FEB 1991,GBR,4,"Ratinan Stadion, Tampere (FIN)",13 JUL 2013,1112
52,13193,23.25,1.9,Aleen BAILEY,25 NOV 1980,JAM,1,Heusden-Zolder (BEL),13 JUL 2013,1109
53,13193,23.25,0.4,Inna WEIT,05 AUG 1988,GER,1f1,Ninove (BEL),27 JUL 2013,1109
54,13193,23.25,0.0,Patricia HALL,16 OCT 1982,JAM,2h3,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1109
55,13193,23.25,0.3,Nivea SMITH,18 FEB 1990,BAH,5h6,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1109
56,13193,23.25,-0.4,Nercely SOTO,23 AUG 1990,VEN,1,Santiago de Chile (CHI),15 MAR 2014,1111
57,13193,23.25,0.1,Anastasia Natalie LE-ROY,11 SEP 1987,JAM,2f2,Kingston (JAM),22 MAR 2014,1109
58,13193,23.25,0.2,Shayla SANDERS,06 JAN 1994,USA,2f3,"Gainesville, FL (USA)",04 APR 2014,1109
59,13193,23.25,0.3,Lekeisha LAWSON,03 JUN 1987,USA,2,"Charlottesville, VA (USA)",09 MAY 2014,1109
60,13193,23.25,-1.8,Amantle MONTSHO,04 JUL 1983,BOT,2,Tokyo (JPN),11 MAY 2014,1119
61,13193,23.25,0.0,Yongli WEI,11 OCT 1991,CHN,3,Beijing (CHN),21 MAY 2014,1109
62,13193,23.25,-0.8,Morolake AKINOSUN,17 MAY 1994,USA,1h4,"Fayetteville, AR (USA)",30 MAY 2014,1113
63,13193,23.25,-1.6,Olivia EKPONE,05 JAN 1993,USA,1h5,"Fayetteville, AR (USA)",30 MAY 2014,1118
64,13193,23.25,1.2,Kimberly HYACINTHE,28 MAR 1989,CAN,2f3,Ottawa (CAN),31 MAY 2014,1109
65,13193,23.25,1.3,Yekaterina RENZHINA,18 OCT 1994,RUS,1h2,Yerino (RUS),10 JUL 2014,1109
66,13193,23.25,0.6,Yelizaveta DEMIROVA,14 AUG 1987,RUS,1,Kazan (RUS),26 JUL 2014,1109
67,13193,23.25,-0.5,Reyare THOMAS,23 NOV 1987,TTO,3h2,"Hampden Park, Glasgow (GBR)",30 JUL 2014,1112
68,13193,23.25,-0.3,Kineke ALEXANDER,21 FEB 1986,VIN,4f1,"Gainesville, FL (USA)",03 APR 2015,1110
69,13193,23.25,-1.1,Jada MARTIN,08 JUN 1995,USA,2h5,"Starkville, MS (USA)",15 MAY 2015,1115
70,13193,23.25,0.9,Alicia EVANS,27 MAR 1992,USA,1h3,"East Lansing, MI (USA)",16 MAY 2015,1109
71,13193,23.25,-0.7,Rebekka HAASE,02 JAN 1993,GER,1f1,Regensburg (GER),06 JUN 2015,1113
72,13193,23.25,0.4,Porscha LUCAS,18 JUN 1988,USA,4f1,"Montverde, FL (USA)",06 JUN 2015,1109
73,13193,23.25,0.0,Ella NELSON,10 MAY 1994,AUS,1f1,Barcelona (ESP),08 JUL 2015,1109
74,13193,23.25,-0.1,Charonda WILLIAMS,27 MAR 1987,USA,2,"Atlanta, GA (USA)",01 AUG 2015,1109
75,13193,23.25,-2.3,Anna Ramona PAPAIOANNOU,15 JUN 1989,CYP,2f1,Pitesti (ROU),02 AUG 2015,1122
76,13193,23.25,0.2,Natalіya STROHOVA,26 DEC 1992,UKR,5h2,"National Stadium, Beijing (CHN)",26 AUG 2015,1109
77,13193,23.25,0.2,Kamaria DURANT,24 FEB 1991,TTO,6h2,"National Stadium, Beijing (CHN)",26 AUG 2015,1109
78,13193,23.25,0.2,Shamier LITTLE,20 MAR 1995,USA,1f1,"Tempe, AZ (USA)",09 APR 2016,1109
79,13193,23.25,0.2,Krystal SPARLING,15 JAN 1997,USA,3f1,"Los Angeles, CA (USA)",16 APR 2016,1109
80,13193,23.25,0.4,Gabrielle FARQUHARSON,12 DEC 1992,USA,4f1,"Tallahassee, FL (USA)",16 APR 2016,1109
81,13193,23.25,-0.6,Courtney OKOLO,15 MAR 1994,USA,3,"Fort Worth, TX (USA)",15 MAY 2016,1112
82,13193,23.25,0.1,Loungo MATLHAKU,24 MAR 1995,BOT,1h1,Gaborone (BOT),22 MAY 2016,1109
83,13193,23.25,1.3,Jennifer GALAIS,07 MAR 1992,FRA,5,Montreuil-sous-Bois (FRA),07 JUN 2016,1109
84,13193,23.25,1.9,Estela GARCÍA,20 MAR 1989,ESP,1f1,Alcobendas (ESP),18 JUN 2016,1109
85,13193,23.25,0.3,Elina MIKHINA,16 JUL 1994,KAZ,h,Almaty (KAZ),05 JUL 2016,1109
86,13193,23.25,0.0,Gloria HOOPER,03 MAR 1992,ITA,5sf1,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,1109
87,13193,23.25,-0.9,Taylor WASHINGTON,06 MAY 1993,USA,7sf2,"Hayward Field, Eugene, OR (USA)",09 JUL 2016,1114
88,13193,23.25,1.6,Khianna GRAY,30 DEC 1996,USA,4f1,"Gainesville, FL (USA)",30 MAR 2017,1109
89,13193,23.25,0.7,Shauna HELPS,23 OCT 1996,JAM,5f3,"Gainesville, FL (USA)",28 APR 2017,1109
90,13193,23.25,1.5,Sharika NELVIS,10 MAY 1990,USA,3f1,"Austin, TX (USA)",29 APR 2017,1109
91,13193,23.25,1.0,Tameka WILLIAMS,31 AUG 1989,SKN,2f1,"Houston, TX (USA)",05 MAY 2017,1109
92,13193,23.25,1.0,Twanisha TERRY,24 JAN 1999,USA,1h,"Bradenton, FL (USA)",05 MAY 2017,1109
93,13193,23.25,1.5,Precious HITCHCOCK,,USA,4h1,"Columbia, SC (USA)",11 MAY 2017,1109
94,13193,23.25,0.3,Meleni RODNEY,27 JUN 1998,GRN,1,"Cupertino, CA (USA)",13 MAY 2017,1109
95,13193,23.25,0.7,Khadijah VALENTINE,01 FEB 1994,CAN,3,"El Paso, TX (USA)",14 MAY 2017,1109
96,13193,23.25,0.0,Sada WILLIAMS,01 DEC 1997,BAR,1,St. Michael (BAR),21 MAY 2017,1109
97,13193,23.25,-0.3,Kai SELVON,13 APR 1992,TTO,2f3,"Fairburn, GA (USA)",28 MAY 2017,1110
98,13193,23.25,0.8,Viktoriya ZYABKINA,04 SEP 1992,KAZ,2,"Arena Caixa, Sao Bernardo do Campo (BRA)",03 JUN 2017,1109
99,13193,23.25,-0.2,Jodean WILLIAMS,11 NOV 1993,JAM,1f1,Kingston (JAM),03 JUN 2017,1110
0,13193,23.25,0.3,TyNia GAITHER,16 MAR 1993,BAH,6,Kingston (JAM),10 JUN 2017,1109
1,13193,23.25,0.3,Sada WILLIAMS,01 DEC 1997,BAR,7,Kingston (JAM),10 JUN 2017,1109
2,13193,23.25,-0.6,Grigoria-Emmanuela KERAMIDA,25 AUG 1990,GRE,2f2,Argos Orestiko (GRE),10 JUN 2017,1112
3,13193,23.25,-1.4,Dezerea BRYANT,27 APR 1993,USA,7sf1,"Sacramento, CA (USA)",25 JUN 2017,1117
4,13193,23.25,-0.4,Kaylin WHITNEY,09 MAR 1998,USA,5f1,"Gainesville, FL (USA)",13 APR 2018,1111
5,13193,23.25,-0.8,Brianna DUNCAN,06 OCT 1998,USA,1f1,"Charlottesville, VA (USA)",28 APR 2018,1113
6,13193,23.25,-2.6,Mikiah BRISCO,14 JUL 1996,USA,2h4,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2018,1124
7,13193,23.25,0.2,Anna KIEŁBASIŃSKA,26 JUN 1990,POL,5,London (GBR),15 JUL 2018,1109
8,13193,23.25,-0.2,Rebekka HAASE,02 JAN 1993,GER,1h3,Nürnberg (GER),22 JUL 2018,1110
9,13193,23.25,-0.2,Irene SIRAGUSA,23 JUN 1993,ITA,1,Pescara (ITA),09 SEP 2018,1110
10,13193,23.25,1.8,Khianna GRAY,30 DEC 1996,USA,7,"Fayetteville, AR (USA)",11 MAY 2019,1109
11,13193,23.25,-0.4,Caitland SMITH,24 MAR 1996,USA,2,"Jonesboro, AR (USA)",12 MAY 2019,1111
12,13193,23.25,0.8,Gabriella CANTRELL,30 NOV 1995,USA,2h5,"Jacksonville, FL (USA)",24 MAY 2019,1109
13,13193,23.25,1.6,Julia MADUBUIKE,16 APR 1999,USA,4h6,"Sacramento, CA (USA)",24 MAY 2019,1109
14,13193,23.25,1.3,Jamile SAMUEL,24 APR 1992,NED,7,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1109
15,13193,23.25,-0.2,Lynna IRBY,06 DEC 1998,USA,2f2,Luzern (SUI),09 JUL 2019,1110
16,13193,23.25,1.7,Hima DAS,09 JAN 2000,IND,1f1,Tábor (CZE),17 JUL 2019,1109
17,13193,23.25,1.4,Catherine LÉGER,27 FEB 2000,CAN,4,San José (CRC),20 JUL 2019,1109
18,13193,23.25,-0.1,Natalia POHREBNIAK,19 FEB 1988,RUS,2,Cheboksary (RUS),26 JUL 2019,1109
19,13193,23.25,-3.1,Lynna IRBY,06 DEC 1998,USA,2h2,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1127
20,13193,23.25,-1.0,Maroussia PARÉ,18 JUL 1996,FRA,4,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",11 AUG 2019,1115
21,13193,23.25,0.0,Marije VAN HUNENSTIJN,02 MAR 1995,NED,1f2,Bruxelles (BEL),23 AUG 2019,1109
22,13193,23.25,0.8,Imke VERVAET,11 APR 1993,BEL,1,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2019,1109
23,13193,23.25,-0.5,Laura MÜLLER,11 DEC 1995,GER,3h1,"Eintracht-Stadion, Braunschweig (GER)",09 AUG 2020,1112
24,13193,23.25,0.7,Mujinga KAMBUNDJI,17 JUN 1992,SUI,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",19 AUG 2020,1109
25,13193,23.25,0.8,Cambrea STURGIS,27 MAR 1999,USA,1h1,"Mike A. Myers Stadium, Austin, TX (USA)",25 MAR 2021,1109
26,13193,23.25,1.3,Rhasidat ADELEKE,29 AUG 2002,IRL,3f2,"Mike A. Myers Stadium, Austin, TX (USA)",03 APR 2021,1109
27,13193,23.25,-1.1,Caisja CHANDLER,18 JUN 2000,USA,1f1,"Gettler Stadium, Cincinnati, OH (USA)",03 APR 2021,1115
28,13193,23.25,0.8,Caisja CHANDLER,18 JUN 2000,USA,1f1,"Tom Black Track at LaPorte Stadium, Knoxville, TN (USA)",09 APR 2021,1109
29,13193,23.25,2.0,Kiara GRANT,08 OCT 2000,JAM,1f1,"Cregger Track, Columbia, SC (USA)",10 APR 2021,1109
30,13193,23.25,2.0,Lanae-Tava THOMAS,28 JAN 2001,USA,1f1,"Edwards Stadium, Berkeley, CA (USA)",10 APR 2021,1109
31,13193,23.25,1.5,Anita TAVIORE,21 MAY 2002,NGR,1f5,"Veterans Memorial Stadium, Clovis, CA (USA)",30 APR 2021,1109
32,13193,23.25,0.8,Josephine ANOKYE,31 MAY 1992,GHA,2f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",01 MAY 2021,1109
